,date,team,against,home,goalie,dec,SA,SV,TOI
1115,2017-02-16,ARI,LAK,@,Mike Smith,W,44,41,60:00
1116,2017-02-18,LAK,FLA,h,Peter Budaj,L,25,22,58:51
1117,2017-02-18,FLA,LAK,@,Roberto Luongo,W,35,33,59:43
1118,2017-02-23,LAK,BOS,h,Peter Budaj,L,23,21,59:41
1119,2017-02-23,BOS,LAK,@,Anton Khudobin,W,28,27,60:00
1120,2017-02-25,LAK,ANA,h,Jonathan Quick,W,33,32,60:00
1121,2017-02-25,ANA,LAK,@,Jonathan Bernier,L,32,29,58:49
1122,2017-03-02,LAK,TOR,h,Jonathan Quick,W,31,29,64:33
1123,2017-03-02,TOR,LAK,@,Frederik Andersen,O,35,33,65:00
1124,2017-03-04,LAK,VAN,h,Ben Bishop,L,21,17,57:31
1125,2017-03-04,VAN,LAK,@,Ryan Miller,W,44,41,60:00
1126,2017-03-09,LAK,NSH,h,Jonathan Quick,W,23,21,63:33
1127,2017-03-09,NSH,LAK,@,Pekka Rinne,O,34,31,63:25
1128,2017-03-11,LAK,WSH,h,Jonathan Quick,W,19,17,60:00
1129,2017-03-11,WSH,LAK,@,Philipp Grubauer,L,21,18,58:39
1130,2017-03-13,LAK,STL,h,Jonathan Quick,L,25,23,57:47
1131,2017-03-13,STL,LAK,@,Jake Allen,W,39,38,60:00
1132,2017-03-14,LAK,ARI,h,Ben Bishop,O,32,30,65:00
1133,2017-03-14,ARI,LAK,@,Louis Domingue,W,46,44,64:38
1134,2017-03-16,LAK,BUF,h,Jonathan Quick,W,26,26,60:00
1135,2017-03-16,BUF,LAK,@,Robin Lehner,L,36,34,58:23
1136,2017-03-23,LAK,WPG,h,Ben Bishop,W,21,19,59:55
1137,2017-03-23,WPG,LAK,@,Connor Hellebuyck,L,36,31,60:00
1138,2017-03-25,LAK,NYR,h,Jonathan Quick,L,19,17,56:53
1139,2017-03-25,NYR,LAK,@,Antti Raanta,W,30,30,60:00
1140,2017-04-02,LAK,ARI,h,Jonathan Quick,L,15,13,58:56
1141,2017-04-02,ARI,LAK,@,Mike Smith,W,35,34,60:00
1142,2017-04-04,LAK,EDM,h,Jonathan Quick,W,27,23,60:00
1143,2017-04-04,EDM,LAK,@,Cam Talbot,L,26,21,59:44
1144,2017-04-06,LAK,CGY,h,Ben Bishop,L,24,20,59:45
1145,2017-04-06,CGY,LAK,@,Jon Gillies,W,28,27,60:00
1146,2017-04-08,LAK,CHI,h,Jonathan Quick,W,27,25,60:27
1147,2017-04-08,CHI,LAK,@,Corey Crawford,O,26,23,60:27
1148,2016-10-15,MIN,WPG,h,Devan Dubnyk,W,17,14,60:00
1149,2016-10-15,WPG,MIN,@,Michael Hutchinson,L,31,27,57:34
1150,2016-10-18,MIN,LAK,h,Darcy Kuemper,W,30,27,60:00
1151,2016-10-18,LAK,MIN,@,Jeff Zatkoff,L,16,11,40:00
1152,2016-10-20,MIN,TOR,h,Devan Dubnyk,W,33,31,60:00
1153,2016-10-20,TOR,MIN,@,Jhonas Enroth,L,27,24,58:23
1154,2016-10-29,MIN,DAL,h,Devan Dubnyk,W,29,29,60:00
1155,2016-10-29,DAL,MIN,@,Kari Lehtonen,L,15,11,60:00
1156,2016-11-01,MIN,BUF,h,Devan Dubnyk,L,24,22,58:14
1157,2016-11-01,BUF,MIN,@,Robin Lehner,W,28,27,60:00
1158,2016-11-15,MIN,CGY,h,Devan Dubnyk,L,27,26,58:26
1159,2016-11-15,CGY,MIN,@,Chad Johnson,W,27,27,60:00
1160,2016-11-17,MIN,BOS,h,Devan Dubnyk,W,25,25,60:00
1161,2016-11-17,BOS,MIN,@,Tuukka Rask,L,29,28,59:25
1162,2016-11-19,MIN,COL,h,Devan Dubnyk,L,37,34,58:03
1163,2016-11-19,COL,MIN,@,Calvin Pickard,W,43,41,60:00
1164,2016-11-23,MIN,WPG,h,Devan Dubnyk,W,16,15,59:46
1165,2016-11-23,WPG,MIN,@,Connor Hellebuyck,L,25,23,59:20
1166,2016-11-25,MIN,PIT,h,Devan Dubnyk,W,36,34,59:58
1167,2016-11-25,PIT,MIN,@,Marc-Andre Fleury,L,36,30,59:53
1168,2016-12-09,MIN,EDM,h,Devan Dubnyk,W,27,25,64:37
1169,2016-12-09,EDM,MIN,@,Cam Talbot,O,36,34,64:58
1170,2016-12-11,MIN,STL,h,Devan Dubnyk,W,23,22,60:00
1171,2016-12-11,STL,MIN,@,Jake Allen,L,24,22,58:58
1172,2016-12-13,MIN,FLA,h,Devan Dubnyk,W,30,29,60:00
1173,2016-12-13,FLA,MIN,@,Roberto Luongo,L,17,12,48:03
1174,2016-12-17,MIN,ARI,h,Darcy Kuemper,W,28,27,60:00
1175,2016-12-17,ARI,MIN,@,Mike Smith,L,29,26,59:03
1176,2016-12-20,MIN,COL,h,Devan Dubnyk,W,18,18,60:00
1177,2016-12-20,COL,MIN,@,Semyon Varlamov,L,33,31,58:28
1178,2016-12-29,MIN,NYI,h,Devan Dubnyk,W,28,24,60:00
1179,2016-12-29,NYI,MIN,@,Jaroslav Halak,,24,20,35:30
1180,2016-12-31,MIN,CBJ,h,Devan Dubnyk,L,25,21,57:47
1181,2016-12-31,CBJ,MIN,@,Sergei Bobrovsky,W,31,29,60:00
1182,2017-01-12,MIN,MTL,h,Devan Dubnyk,W,21,20,60:00
1183,2017-01-12,MTL,MIN,@,Carey Price,L,24,17,60:00
1184,2017-01-17,MIN,NJD,h,Devan Dubnyk,L,26,22,59:22
1185,2017-01-17,NJD,MIN,@,Cory Schneider,W,35,32,60:00
1186,2017-01-19,MIN,ARI,h,Devan Dubnyk,W,23,20,59:48
1187,2017-01-19,ARI,MIN,@,Louis Domingue,L,25,21,58:29
1188,2017-01-21,MIN,ANA,h,Devan Dubnyk,W,29,26,60:00
1189,2017-01-21,ANA,MIN,@,Jonathan Bernier,L,20,16,45:38
1190,2017-01-22,MIN,NSH,h,Darcy Kuemper,L,31,28,58:28
1191,2017-01-22,NSH,MIN,@,Pekka Rinne,W,23,21,60:00
1192,2017-01-26,MIN,STL,h,Devan Dubnyk,W,25,24,59:54
1193,2017-01-26,STL,MIN,@,Carter Hutton,L,30,25,42:11
1194,2017-02-08,MIN,CHI,h,Darcy Kuemper,O,32,28,63:09
1195,2017-02-08,CHI,MIN,@,Corey Crawford,W,38,35,63:09
1196,2017-02-10,MIN,TBL,h,Devan Dubnyk,W,27,26,65:00
1197,2017-02-10,TBL,MIN,@,Andrei Vasilevskiy,O,38,37,65:00
1198,2017-02-12,MIN,DET,h,Devan Dubnyk,W,34,31,59:50
1199,2017-02-12,DET,MIN,@,Jared Coreau,L,30,24,60:00
1200,2017-02-14,MIN,ANA,h,Devan Dubnyk,L,23,22,58:44
1201,2017-02-14,ANA,MIN,@,John Gibson,W,37,37,60:00
1202,2017-02-16,MIN,DAL,h,Darcy Kuemper,W,35,34,60:00
1203,2017-02-16,DAL,MIN,@,Kari Lehtonen,L,26,23,58:17
1204,2017-02-18,MIN,NSH,h,Devan Dubnyk,W,39,37,59:35
1205,2017-02-18,NSH,MIN,@,Pekka Rinne,L,32,28,59:06
1206,2017-02-21,MIN,CHI,h,Devan Dubnyk,L,38,34,58:37
1207,2017-02-21,CHI,MIN,@,Corey Crawford,W,32,29,60:00
1208,2017-02-27,MIN,LAK,h,Devan Dubnyk,W,30,26,60:12
1209,2017-02-27,LAK,MIN,@,Jonathan Quick,O,35,30,60:12
1210,2017-03-05,MIN,SJS,h,Devan Dubnyk,W,21,20,60:00
1211,2017-03-05,SJS,MIN,@,Martin Jones,L,27,25,58:22
1212,2017-03-07,MIN,STL,h,Devan Dubnyk,L,20,18,58:43
1213,2017-03-07,STL,MIN,@,Jake Allen,W,33,32,60:00
1214,2017-03-18,MIN,NYR,h,Devan Dubnyk,L,30,27,59:13
1215,2017-03-18,NYR,MIN,@,Antti Raanta,W,27,25,60:00
1216,2017-03-21,MIN,SJS,h,Devan Dubnyk,W,23,21,60:00
1217,2017-03-21,SJS,MIN,@,Martin Jones,L,27,24,58:40
1218,2017-03-23,MIN,PHI,h,Devan Dubnyk,L,26,24,58:31
1219,2017-03-23,PHI,MIN,@,Steve Mason,W,25,24,60:00
1220,2017-03-25,MIN,VAN,h,Darcy Kuemper,L,21,17,58:52
1221,2017-03-25,VAN,MIN,@,Richard Bachman,W,27,25,60:00
1222,2017-03-28,MIN,WSH,h,Devan Dubnyk,O,20,15,60:50
1223,2017-03-28,WSH,MIN,@,Braden Holtby,W,30,26,61:52
1224,2017-03-30,MIN,OTT,h,Alex Stalock,W,19,18,60:00
1225,2017-03-30,OTT,MIN,@,Craig Anderson,L,26,21,60:00
1226,2017-04-02,MIN,COL,h,Devan Dubnyk,W,32,30,60:00
1227,2017-04-02,COL,MIN,@,Jeremy Smith,,12,11,33:35
1228,2017-04-04,MIN,CAR,h,Devan Dubnyk,W,30,27,60:00
1229,2017-04-04,CAR,MIN,@,Cam Ward,L,36,31,59:55
1230,2016-10-18,MTL,PIT,h,Al Montoya,W,36,36,60:00
1231,2016-10-18,PIT,MTL,@,Marc-Andre Fleury,L,32,28,60:00
1232,2016-10-20,MTL,ARI,h,Carey Price,W,29,27,59:11
1233,2016-10-20,ARI,MTL,@,Justin Peters,,24,23,34:11
1234,2016-10-24,MTL,PHI,h,Carey Price,W,32,31,59:59
1235,2016-10-24,PHI,MTL,@,Steve Mason,L,32,30,58:35
1236,2016-10-27,MTL,TBL,h,Carey Price,W,31,30,60:00
1237,2016-10-27,TBL,MTL,@,Ben Bishop,L,25,23,58:54
1238,2016-10-29,MTL,TOR,h,Carey Price,W,38,37,60:00
1239,2016-10-29,TOR,MTL,@,Frederik Andersen,L,31,29,57:46
1240,2016-11-02,MTL,VAN,h,Carey Price,W,42,42,60:00
1241,2016-11-02,VAN,MTL,@,Ryan Miller,L,21,19,59:45
1242,2016-11-05,MTL,PHI,h,Carey Price,W,38,34,60:00
1243,2016-11-05,PHI,MTL,@,Michal Neuvirth,L,17,12,59:17
1244,2016-11-08,MTL,BOS,h,Carey Price,W,43,41,60:00
1245,2016-11-08,BOS,MTL,@,Zane McIntyre,L,23,20,59:08
1246,2016-11-10,MTL,LAK,h,Carey Price,W,24,23,60:00
1247,2016-11-10,LAK,MTL,@,Peter Budaj,L,22,19,59:53
1248,2016-11-12,MTL,DET,h,Carey Price,W,25,25,59:56
1249,2016-11-12,DET,MTL,@,Jimmy Howard,L,25,20,40:00
1250,2016-11-15,MTL,FLA,h,Carey Price,O,24,20,62:59
1251,2016-11-15,FLA,MTL,@,Roberto Luongo,W,37,34,62:45
1252,2016-11-19,MTL,TOR,h,Carey Price,W,32,31,59:55
1253,2016-11-19,TOR,MTL,@,Frederik Andersen,L,29,27,58:16
1254,2016-11-22,MTL,OTT,h,Carey Price,L,23,19,58:41
1255,2016-11-22,OTT,MTL,@,Craig Anderson,W,39,36,59:54
1256,2016-11-24,MTL,CAR,h,Carey Price,W,32,31,59:57
1257,2016-11-24,CAR,MTL,@,Cam Ward,L,22,20,58:19
1258,2016-12-08,MTL,NJD,h,Carey Price,W,21,19,60:00
1259,2016-12-08,NJD,MTL,@,Cory Schneider,L,49,44,60:00
1260,2016-12-10,MTL,COL,h,Carey Price,W,16,15,60:00
1261,2016-12-10,COL,MTL,@,Semyon Varlamov,,16,10,32:48
1262,2016-12-12,MTL,BOS,h,Carey Price,O,29,27,63:20
1263,2016-12-12,BOS,MTL,@,Tuukka Rask,W,31,30,63:20
1264,2016-12-16,MTL,SJS,h,Al Montoya,,5,5,30:31
1265,2016-12-16,SJS,MTL,@,Martin Jones,W,28,26,60:00
1266,2016-12-20,MTL,ANA,h,Carey Price,W,13,12,60:00
1267,2016-12-20,ANA,MTL,@,Jonathan Bernier,L,34,29,60:00
1268,2016-12-22,MTL,MIN,h,Carey Price,L,26,23,58:41
1269,2016-12-22,MIN,MTL,@,Devan Dubnyk,W,34,32,60:00
1270,2017-01-09,MTL,WSH,h,Carey Price,L,39,35,59:36
1271,2017-01-09,WSH,MTL,@,Braden Holtby,W,23,22,60:00
1272,2017-01-14,MTL,NYR,h,Carey Price,W,33,29,60:00
1273,2017-01-14,NYR,MTL,@,Henrik Lundqvist,L,22,17,38:34
1274,2017-01-18,MTL,PIT,h,Carey Price,L,26,22,60:00
1275,2017-01-18,PIT,MTL,@,Matt Murray,W,20,19,60:00
1276,2017-01-21,MTL,BUF,h,Carey Price,O,38,35,61:48
1277,2017-01-21,BUF,MTL,@,Robin Lehner,W,38,36,61:48
1278,2017-01-24,MTL,CGY,h,Carey Price,W,31,30,60:00
1279,2017-01-24,CGY,MTL,@,Chad Johnson,L,20,15,60:00
1280,2017-01-31,MTL,BUF,h,Carey Price,W,39,37,60:00
1281,2017-01-31,BUF,MTL,@,Robin Lehner,L,35,30,60:00
1282,2017-02-04,MTL,WSH,h,Carey Price,L,30,27,58:32
1283,2017-02-04,WSH,MTL,@,Braden Holtby,W,22,20,60:00
1284,2017-02-05,MTL,EDM,h,Al Montoya,O,32,32,65:00
1285,2017-02-05,EDM,MTL,@,Cam Talbot,W,22,22,64:42
1286,2017-02-11,MTL,STL,h,Al Montoya,L,21,18,59:01
1287,2017-02-11,STL,MTL,@,Jake Allen,W,30,28,60:00
1288,2017-02-18,MTL,WPG,h,Carey Price,L,32,30,58:57
1289,2017-02-18,WPG,MTL,@,Connor Hellebuyck,W,20,19,60:00
1290,2017-02-23,MTL,NYI,h,Carey Price,L,23,21,59:30
1291,2017-02-23,NYI,MTL,@,Thomas Greiss,W,24,24,60:00
1292,2017-02-28,MTL,CBJ,h,Carey Price,W,26,26,62:53
1293,2017-02-28,CBJ,MTL,@,Sergei Bobrovsky,O,30,29,63:53
1294,2017-03-02,MTL,NSH,h,Carey Price,W,25,24,59:57
1295,2017-03-02,NSH,MTL,@,Pekka Rinne,L,26,24,58:59
1296,2017-03-14,MTL,CHI,h,Carey Price,L,23,20,58:39
1297,2017-03-14,CHI,MTL,@,Corey Crawford,W,42,40,60:00
1298,2017-03-19,MTL,OTT,h,Carey Price,W,31,30,60:00
1299,2017-03-19,OTT,MTL,@,Craig Anderson,L,37,33,60:00
1300,2017-03-21,MTL,DET,h,Al Montoya,O,36,34,64:10
1301,2017-03-21,DET,MTL,@,Jimmy Howard,W,36,35,64:10
1302,2017-03-23,MTL,CAR,h,Carey Price,L,22,19,59:32
1303,2017-03-23,CAR,MTL,@,Eddie Lack,W,22,21,60:00
1304,2017-03-25,MTL,OTT,h,Carey Price,W,32,31,59:47
1305,2017-03-25,OTT,MTL,@,Craig Anderson,L,24,21,58:00
1306,2017-03-28,MTL,DAL,h,Carey Price,W,28,27,60:00
1307,2017-03-28,DAL,MTL,@,Kari Lehtonen,L,36,32,59:58
1308,2017-03-30,MTL,FLA,h,Carey Price,W,31,29,60:00
1309,2017-03-30,FLA,MTL,@,Reto Berra,L,33,27,60:00
1310,2017-04-07,MTL,TBL,h,Carey Price,L,22,18,57:41
1311,2017-04-07,TBL,MTL,@,Andrei Vasilevskiy,W,29,27,60:00
1312,2016-10-14,NSH,CHI,h,Pekka Rinne,W,24,22,59:46
1313,2016-10-14,CHI,NSH,@,Corey Crawford,L,27,24,58:14
1314,2016-10-18,NSH,DAL,h,Pekka Rinne,L,37,35,58:02
1315,2016-10-18,DAL,NSH,@,Kari Lehtonen,W,28,27,59:59
1316,2016-10-22,NSH,PIT,h,Juuse Saros,W,35,34,59:22
1317,2016-10-22,PIT,NSH,@,Marc-Andre Fleury,L,23,18,40:00
1318,2016-11-05,NSH,CAR,h,Pekka Rinne,O,25,23,65:00
1319,2016-11-05,CAR,NSH,@,Cam Ward,W,27,25,65:00
1320,2016-11-08,NSH,OTT,h,Pekka Rinne,W,34,33,59:54
1321,2016-11-08,OTT,NSH,@,Craig Anderson,L,30,27,58:20
1322,2016-11-10,NSH,STL,h,Pekka Rinne,W,24,23,59:58
1323,2016-11-10,STL,NSH,@,Carter Hutton,L,28,25,57:39
1324,2016-11-12,NSH,ANA,h,Pekka Rinne,W,27,27,59:38
1325,2016-11-12,ANA,NSH,@,John Gibson,L,18,14,36:57
1326,2016-11-21,NSH,TBL,h,Pekka Rinne,W,25,24,60:00
1327,2016-11-21,TBL,NSH,@,Ben Bishop,L,30,27,58:35
1328,2016-11-23,NSH,DAL,h,Pekka Rinne,W,35,33,60:00
1329,2016-11-23,DAL,NSH,@,Kari Lehtonen,L,20,16,59:08
1330,2016-11-25,NSH,WPG,h,Pekka Rinne,W,23,22,60:00
1331,2016-11-25,WPG,NSH,@,Connor Hellebuyck,L,30,25,60:00
1332,2016-12-03,NSH,NJD,h,Pekka Rinne,O,22,17,64:42
1333,2016-12-03,NJD,NSH,@,Keith Kinkaid,W,42,38,64:42
1334,2016-12-04,NSH,PHI,h,Juuse Saros,L,27,24,58:31
1335,2016-12-04,PHI,NSH,@,Steve Mason,W,32,30,60:00
1336,2016-12-06,NSH,COL,h,Pekka Rinne,W,28,25,59:29
1337,2016-12-06,COL,NSH,@,Semyon Varlamov,L,32,28,58:26
1338,2016-12-13,NSH,STL,h,Pekka Rinne,W,26,23,60:00
1339,2016-12-13,STL,NSH,@,Jake Allen,L,33,28,50:31
1340,2016-12-15,NSH,MIN,h,Pekka Rinne,L,17,14,59:15
1341,2016-12-15,MIN,NSH,@,Devan Dubnyk,W,36,34,60:00
1342,2016-12-17,NSH,NYR,h,Juuse Saros,O,27,26,65:00
1343,2016-12-17,NYR,NSH,@,Henrik Lundqvist,W,32,31,65:00
1344,2016-12-22,NSH,LAK,h,Pekka Rinne,L,26,22,60:00
1345,2016-12-22,LAK,NSH,@,Peter Budaj,W,28,28,60:00
1346,2016-12-27,NSH,MIN,h,Pekka Rinne,O,39,36,62:46
1347,2016-12-27,MIN,NSH,@,Devan Dubnyk,W,30,28,62:46
1348,2016-12-29,NSH,CHI,h,Pekka Rinne,L,23,20,58:35
1349,2016-12-29,CHI,NSH,@,Corey Crawford,W,38,36,60:00
1350,2017-01-03,NSH,MTL,h,Pekka Rinne,O,43,41,64:30
1351,2017-01-03,MTL,NSH,@,Carey Price,W,23,22,64:30
1352,2017-01-10,NSH,VAN,h,Pekka Rinne,W,30,29,64:58
1353,2017-01-10,VAN,NSH,@,Ryan Miller,O,26,24,63:47
1354,2017-01-12,NSH,BOS,h,Juuse Saros,W,36,35,60:00
1355,2017-01-12,BOS,NSH,@,Zane McIntyre,L,16,14,45:35
1356,2017-01-24,NSH,BUF,h,Juuse Saros,O,37,32,62:27
1357,2017-01-24,BUF,NSH,@,Robin Lehner,W,39,35,62:19
1358,2017-01-26,NSH,CBJ,h,Pekka Rinne,W,33,30,59:54
1359,2017-01-26,CBJ,NSH,@,Sergei Bobrovsky,L,32,28,58:08
1360,2017-02-02,NSH,EDM,h,Pekka Rinne,W,31,31,59:53
1361,2017-02-02,EDM,NSH,@,Cam Talbot,L,27,25,57:59
1362,2017-02-04,NSH,DET,h,Pekka Rinne,L,19,18,57:29
1363,2017-02-04,DET,NSH,@,Petr Mrazek,W,42,42,60:00
1364,2017-02-07,NSH,VAN,h,Pekka Rinne,W,33,31,60:00
1365,2017-02-07,VAN,NSH,@,Jacob Markstrom,L,32,29,58:41
1366,2017-02-11,NSH,FLA,h,Juuse Saros,L,20,18,28:37
1367,2017-02-11,FLA,NSH,@,Roberto Luongo,W,30,26,60:00
1368,2017-02-12,NSH,DAL,h,Pekka Rinne,W,21,18,59:55
1369,2017-02-12,DAL,NSH,@,Kari Lehtonen,L,35,31,58:11
1370,2017-02-21,NSH,CGY,h,Juuse Saros,O,17,15,34:18
1371,2017-02-21,CGY,NSH,@,Brian Elliott,W,28,23,60:43
1372,2017-02-23,NSH,COL,h,Pekka Rinne,W,22,20,59:57
1373,2017-02-23,COL,NSH,@,Jeremy Smith,L,28,25,58:27
1374,2017-02-25,NSH,WSH,h,Juuse Saros,W,26,24,60:00
1375,2017-02-25,WSH,NSH,@,Philipp Grubauer,L,25,21,58:15
1376,2017-02-26,NSH,EDM,h,Pekka Rinne,W,32,28,60:00
1377,2017-02-26,EDM,NSH,@,Cam Talbot,L,28,23,58:05
1378,2017-03-04,NSH,CHI,h,Juuse Saros,L,32,28,59:43
1379,2017-03-04,CHI,NSH,@,Corey Crawford,W,35,32,60:00
1380,2017-03-13,NSH,WPG,h,Pekka Rinne,W,34,30,62:09
1381,2017-03-13,WPG,NSH,@,Connor Hellebuyck,O,42,37,62:11
1382,2017-03-20,NSH,ARI,h,Pekka Rinne,W,26,25,60:00
1383,2017-03-20,ARI,NSH,@,Mike Smith,L,31,28,58:27
1384,2017-03-23,NSH,CGY,h,Pekka Rinne,W,25,24,60:00
1385,2017-03-23,CGY,NSH,@,Chad Johnson,L,17,14,58:05
1386,2017-03-25,NSH,SJS,h,Pekka Rinne,W,28,26,60:00
1387,2017-03-25,SJS,NSH,@,Martin Jones,L,34,27,58:43
1388,2017-03-30,NSH,TOR,h,Pekka Rinne,L,16,14,58:23
1389,2017-03-30,TOR,NSH,@,Frederik Andersen,W,30,29,59:14
1390,2017-04-01,NSH,MIN,h,Pekka Rinne,W,31,31,59:40
1391,2017-04-01,MIN,NSH,@,Alex Stalock,L,35,33,58:55
1392,2017-04-04,NSH,NYI,h,Pekka Rinne,O,32,30,61:25
1393,2017-04-04,NYI,NSH,@,Jaroslav Halak,W,23,22,61:25
1394,2016-10-18,NJD,ANA,h,Cory Schneider,W,24,23,59:58
1395,2016-10-18,ANA,NJD,@,John Gibson,L,28,26,58:39
1396,2016-10-22,NJD,MIN,h,Cory Schneider,W,29,28,60:29
1397,2016-10-22,MIN,NJD,@,Devan Dubnyk,O,32,30,60:29
1398,2016-10-25,NJD,ARI,h,Cory Schneider,W,31,28,60:00
1399,2016-10-25,ARI,NJD,@,Justin Peters,L,34,30,58:44
1400,2016-10-28,NJD,CHI,h,Keith Kinkaid,O,29,26,61:04
1401,2016-10-28,CHI,NJD,@,Corey Crawford,W,32,30,60:08
1402,2016-10-29,NJD,TBL,h,Cory Schneider,W,33,32,60:00
1403,2016-10-29,TBL,NJD,@,Andrei Vasilevskiy,L,23,20,56:20
1404,2016-11-08,NJD,CAR,h,Cory Schneider,W,33,31,65:00
1405,2016-11-08,CAR,NJD,@,Cam Ward,O,41,39,65:00
1406,2016-11-12,NJD,BUF,h,Cory Schneider,W,23,21,60:00
1407,2016-11-12,BUF,NJD,@,Robin Lehner,L,27,23,60:00
1408,2016-11-23,NJD,TOR,h,Cory Schneider,W,31,27,65:00
1409,2016-11-23,TOR,NJD,@,Jhonas Enroth,O,30,26,64:39
1410,2016-11-25,NJD,DET,h,Cory Schneider,O,33,28,62:05
1411,2016-11-25,DET,NJD,@,Petr Mrazek,W,16,13,51:47
1412,2016-12-06,NJD,VAN,h,Cory Schneider,W,24,22,60:00
1413,2016-12-06,VAN,NJD,@,Jacob Markstrom,L,22,19,58:44
1414,2016-12-09,NJD,STL,h,Keith Kinkaid,L,32,28,59:46
1415,2016-12-09,STL,NJD,@,Jake Allen,W,21,20,60:00
1416,2016-12-20,NJD,NSH,h,Cory Schneider,L,32,27,59:25
1417,2016-12-20,NSH,NJD,@,Juuse Saros,W,28,27,60:00
1418,2016-12-22,NJD,PHI,h,Cory Schneider,W,16,16,60:00
1419,2016-12-22,PHI,NJD,@,Anthony Stolarz,,14,12,40:00
1420,2016-12-27,NJD,PIT,h,Cory Schneider,L,28,24,59:00
1421,2016-12-27,PIT,NJD,@,Marc-Andre Fleury,W,23,21,60:00
1422,2016-12-31,NJD,WSH,h,Keith Kinkaid,L,26,20,60:00
1423,2016-12-31,WSH,NJD,@,Philipp Grubauer,W,23,21,60:00
1424,2017-01-02,NJD,BOS,h,Cory Schneider,W,22,22,60:00
1425,2017-01-02,BOS,NJD,@,Tuukka Rask,L,25,23,59:51
1426,2017-01-06,NJD,TOR,h,Keith Kinkaid,,9,8,43:26
1427,2017-01-06,TOR,NJD,@,Frederik Andersen,W,32,30,59:37
1428,2017-01-07,NJD,EDM,h,Cory Schneider,O,43,41,63:20
1429,2017-01-07,EDM,NJD,@,Cam Talbot,W,20,19,63:46
1430,2017-01-09,NJD,FLA,h,Cory Schneider,L,27,26,59:05
1431,2017-01-09,FLA,NJD,@,Roberto Luongo,W,28,28,60:00
1432,2017-01-20,NJD,MTL,h,Keith Kinkaid,L,26,23,57:12
1433,2017-01-20,MTL,NJD,@,Al Montoya,W,17,16,60:00
1434,2017-01-24,NJD,LAK,h,Keith Kinkaid,,13,13,37:39
1435,2017-01-24,LAK,NJD,@,Peter Budaj,W,25,24,60:00
1436,2017-01-26,NJD,WSH,h,Keith Kinkaid,L,17,13,30:19
1437,2017-01-26,WSH,NJD,@,Braden Holtby,W,29,27,60:00
1438,2017-02-03,NJD,CGY,h,Cory Schneider,O,38,34,61:13
1439,2017-02-03,CGY,NJD,@,Brian Elliott,W,29,26,61:13
1440,2017-02-06,NJD,BUF,h,Cory Schneider,W,23,22,59:54
1441,2017-02-06,BUF,NJD,@,Robin Lehner,L,39,37,58:10
1442,2017-02-12,NJD,SJS,h,Cory Schneider,L,37,34,58:55
1443,2017-02-12,SJS,NJD,@,Martin Jones,W,22,21,60:00
1444,2017-02-14,NJD,COL,h,Cory Schneider,W,30,28,60:00
1445,2017-02-14,COL,NJD,@,Jeremy Smith,L,40,37,58:24
1446,2017-02-16,NJD,OTT,h,Cory Schneider,L,34,32,59:00
1447,2017-02-16,OTT,NJD,@,Mike Condon,W,21,21,60:00
1448,2017-02-18,NJD,NYI,h,Cory Schneider,W,42,40,60:00
1449,2017-02-18,NYI,NJD,@,Thomas Greiss,L,21,18,58:21
1450,2017-02-21,NJD,OTT,h,Cory Schneider,L,23,21,59:04
1451,2017-02-21,OTT,NJD,@,Craig Anderson,W,30,29,60:00
1452,2017-02-25,NJD,NYR,h,Cory Schneider,O,40,36,61:16
1453,2017-02-25,NYR,NJD,@,Antti Raanta,W,38,35,61:16
1454,2017-02-27,NJD,MTL,h,Cory Schneider,O,33,29,62:54
1455,2017-02-27,MTL,NJD,@,Al Montoya,W,37,34,62:05
1456,2017-03-05,NJD,CBJ,h,Cory Schneider,L,22,19,60:00
1457,2017-03-05,CBJ,NJD,@,Sergei Bobrovsky,W,20,20,60:00
1458,2017-03-16,NJD,PHI,h,Keith Kinkaid,W,19,17,59:58
1459,2017-03-16,PHI,NJD,@,Steve Mason,L,23,19,41:29
1460,2017-03-19,NJD,CBJ,h,Cory Schneider,L,26,23,59:37
1461,2017-03-19,CBJ,NJD,@,Sergei Bobrovsky,W,36,35,60:00
1462,2017-03-21,NJD,NYR,h,Cory Schneider,W,40,38,64:05
1463,2017-03-21,NYR,NJD,@,Antti Raanta,O,29,26,64:05
1464,2017-03-25,NJD,CAR,h,Cory Schneider,L,28,25,58:02
1465,2017-03-25,CAR,NJD,@,Eddie Lack,W,27,26,59:57
1466,2017-03-26,NJD,DAL,h,Keith Kinkaid,O,32,30,60:20
1467,2017-03-26,DAL,NJD,@,Kari Lehtonen,W,21,20,60:18
1468,2017-03-28,NJD,WPG,h,Cory Schneider,O,36,33,65:00
1469,2017-03-28,WPG,NJD,@,Connor Hellebuyck,W,23,20,64:55
1470,2017-04-04,NJD,PHI,h,Keith Kinkaid,W,35,35,60:51
1471,2017-04-04,PHI,NJD,@,Steve Mason,O,27,26,60:18
1472,2017-04-06,NJD,PIT,h,Cory Schneider,L,28,21,59:56
1473,2017-04-06,PIT,NJD,@,Matt Murray,W,38,34,60:00
1474,2017-04-08,NJD,NYI,h,Keith Kinkaid,L,20,16,60:00
1475,2017-04-08,NYI,NJD,@,Jaroslav Halak,W,39,37,59:52
1476,2016-10-16,NYI,ANA,h,Jaroslav Halak,W,26,24,60:52
1477,2016-10-16,ANA,NYI,@,John Gibson,O,30,27,60:10
