,date,team,against,home,goalie,dec,SA,SV,TOI
1112,2016-01-21,LAK,MIN,h,Jonathan Quick,L,28,25,60:00
1113,2016-01-21,MIN,LAK,@,Darcy Kuemper,W,32,32,60:00
1114,2016-01-27,LAK,COL,h,Jonathan Quick,L,19,15,58:40
1115,2016-01-27,COL,LAK,@,Calvin Pickard,W,38,35,60:00
1116,2016-02-04,LAK,ANA,h,Jhonas Enroth,,15,14,37:00
1117,2016-02-04,ANA,LAK,@,John Gibson,W,25,23,60:00
1118,2016-02-23,LAK,CGY,h,Jonathan Quick,W,23,22,60:00
1119,2016-02-23,CGY,LAK,@,Joni Ortio,L,37,35,58:48
1120,2016-02-25,LAK,EDM,h,Jonathan Quick,W,27,26,59:56
1121,2016-02-25,EDM,LAK,@,Cam Talbot,L,36,34,58:30
1122,2016-02-27,LAK,BUF,h,Jhonas Enroth,W,23,23,60:00
1123,2016-02-27,BUF,LAK,@,Robin Lehner,L,35,33,58:16
1124,2016-03-03,LAK,MTL,h,Jonathan Quick,W,15,13,60:00
1125,2016-03-03,MTL,LAK,@,Ben Scrivens,L,31,28,58:21
1126,2016-03-05,LAK,ANA,h,Jonathan Quick,L,22,19,58:47
1127,2016-03-05,ANA,LAK,@,Frederik Andersen,W,34,32,60:00
1128,2016-03-07,LAK,VAN,h,Jonathan Quick,W,22,21,60:00
1129,2016-03-07,VAN,LAK,@,Ryan Miller,L,28,24,58:22
1130,2016-03-09,LAK,WSH,h,Jonathan Quick,W,32,29,62:50
1131,2016-03-09,WSH,LAK,@,Braden Holtby,O,30,26,62:49
1132,2016-03-12,LAK,NJD,h,Jonathan Quick,O,24,22,64:44
1133,2016-03-12,NJD,LAK,@,Keith Kinkaid,W,23,22,64:16
1134,2016-03-17,LAK,NYR,h,Jonathan Quick,W,26,23,61:34
1135,2016-03-17,NYR,LAK,@,Henrik Lundqvist,O,37,33,61:34
1136,2016-03-19,LAK,BOS,h,Jonathan Quick,W,28,27,60:00
1137,2016-03-19,BOS,LAK,@,Tuukka Rask,L,20,18,58:21
1138,2016-03-26,LAK,EDM,h,Jonathan Quick,W,29,25,59:58
1139,2016-03-26,EDM,LAK,@,Laurent Brossoit,L,32,27,58:02
1140,2016-03-31,LAK,CGY,h,Jonathan Quick,W,21,21,59:57
1141,2016-03-31,CGY,LAK,@,Joni Ortio,L,29,26,59:57
1142,2016-04-02,LAK,DAL,h,Jonathan Quick,L,39,36,58:43
1143,2016-04-02,DAL,LAK,@,Kari Lehtonen,W,26,24,60:00
1144,2016-04-07,LAK,ANA,h,Jonathan Quick,W,20,19,60:00
1145,2016-04-07,ANA,LAK,@,John Gibson,L,29,27,56:39
1146,2016-04-09,LAK,WPG,h,Jonathan Quick,O,31,28,64:58
1147,2016-04-09,WPG,LAK,@,Ondrej Pavelec,W,29,26,65:00
1148,2015-10-10,MIN,STL,h,Devan Dubnyk,W,32,30,59:55
1149,2015-10-10,STL,MIN,@,Jake Allen,L,19,16,58:42
1150,2015-10-22,MIN,CBJ,h,Devan Dubnyk,W,29,27,59:51
1151,2015-10-22,CBJ,MIN,@,Sergei Bobrovsky,L,23,20,58:34
1152,2015-10-24,MIN,ANA,h,Devan Dubnyk,W,15,15,60:00
1153,2015-10-24,ANA,MIN,@,Frederik Andersen,L,30,27,60:00
1154,2015-10-27,MIN,EDM,h,Devan Dubnyk,W,25,22,59:52
1155,2015-10-27,EDM,MIN,@,Cam Talbot,L,28,24,58:43
1156,2015-10-30,MIN,CHI,h,Devan Dubnyk,W,29,25,60:00
1157,2015-10-30,CHI,MIN,@,Scott Darling,L,30,25,58:46
1158,2015-11-05,MIN,NSH,h,Devan Dubnyk,L,24,21,57:35
1159,2015-11-05,NSH,MIN,@,Pekka Rinne,W,29,27,60:00
1160,2015-11-07,MIN,TBL,h,Devan Dubnyk,W,31,31,60:00
1161,2015-11-07,TBL,MIN,@,Ben Bishop,L,25,24,59:00
1162,2015-11-10,MIN,WPG,h,Devan Dubnyk,W,28,25,59:53
1163,2015-11-10,WPG,MIN,@,Ondrej Pavelec,L,12,8,29:54
1164,2015-11-21,MIN,NSH,h,Devan Dubnyk,W,23,23,59:01
1165,2015-11-21,NSH,MIN,@,Pekka Rinne,L,27,23,59:18
1166,2015-11-25,MIN,VAN,h,Devan Dubnyk,L,28,25,58:34
1167,2015-11-25,VAN,MIN,@,Ryan Miller,W,33,31,60:00
1168,2015-11-27,MIN,WPG,h,Devan Dubnyk,L,29,26,58:39
1169,2015-11-27,WPG,MIN,@,Connor Hellebuyck,W,15,14,60:00
1170,2015-11-28,MIN,DAL,h,Darcy Kuemper,O,44,40,63:57
1171,2015-11-28,DAL,MIN,@,Antti Niemi,W,26,23,63:46
1172,2015-12-03,MIN,TOR,h,Devan Dubnyk,W,28,28,60:00
1173,2015-12-03,TOR,MIN,@,James Reimer,L,28,27,58:26
1174,2015-12-05,MIN,COL,h,Devan Dubnyk,,11,11,30:53
1175,2015-12-05,COL,MIN,@,Semyon Varlamov,L,43,41,59:01
1176,2015-12-15,MIN,VAN,h,Darcy Kuemper,W,31,29,59:53
1177,2015-12-15,VAN,MIN,@,Ryan Miller,L,36,30,40:00
1178,2015-12-17,MIN,NYR,h,Devan Dubnyk,W,23,21,60:00
1179,2015-12-17,NYR,MIN,@,Henrik Lundqvist,L,31,27,46:10
1180,2015-12-21,MIN,DAL,h,Devan Dubnyk,L,32,28,58:20
1181,2015-12-21,DAL,MIN,@,Antti Niemi,W,31,30,51:44
1182,2015-12-22,MIN,MTL,h,Darcy Kuemper,W,25,24,60:00
1183,2015-12-22,MTL,MIN,@,Mike Condon,L,22,20,57:55
1184,2015-12-26,MIN,PIT,h,Devan Dubnyk,L,32,29,58:04
1185,2015-12-26,PIT,MIN,@,Matt Murray,W,26,25,60:00
1186,2015-12-28,MIN,DET,h,Devan Dubnyk,W,29,28,60:00
1187,2015-12-28,DET,MIN,@,Petr Mrazek,L,34,32,58:06
1188,2016-01-07,MIN,PHI,h,Devan Dubnyk,O,36,32,63:51
1189,2016-01-07,PHI,MIN,@,Steve Mason,W,34,31,64:23
1190,2016-01-10,MIN,NJD,h,Darcy Kuemper,L,17,15,58:24
1191,2016-01-10,NJD,MIN,@,Cory Schneider,W,18,17,60:00
1192,2016-01-12,MIN,BUF,h,Devan Dubnyk,L,23,20,57:39
1193,2016-01-12,BUF,MIN,@,Linus Ullmark,W,30,28,60:00
1194,2016-01-15,MIN,WPG,h,Devan Dubnyk,L,26,25,57:50
1195,2016-01-15,WPG,MIN,@,Connor Hellebuyck,W,24,24,60:00
1196,2016-01-25,MIN,ARI,h,Devan Dubnyk,O,24,23,65:00
1197,2016-01-25,ARI,MIN,@,Louis Domingue,W,35,34,64:34
1198,2016-02-09,MIN,DAL,h,Darcy Kuemper,O,30,26,62:10
1199,2016-02-09,DAL,MIN,@,Kari Lehtonen,W,40,37,62:34
1200,2016-02-11,MIN,WSH,h,Devan Dubnyk,L,32,29,57:52
1201,2016-02-11,WSH,MIN,@,Braden Holtby,W,36,33,59:59
1202,2016-02-13,MIN,BOS,h,Darcy Kuemper,L,18,15,59:24
1203,2016-02-13,BOS,MIN,@,Jonas Gustavsson,W,33,31,59:49
1204,2016-02-21,MIN,CHI,h,Devan Dubnyk,W,32,31,60:00
1205,2016-02-21,CHI,MIN,@,Corey Crawford,L,23,19,40:00
1206,2016-02-23,MIN,NYI,h,Devan Dubnyk,L,30,27,59:50
1207,2016-02-23,NYI,MIN,@,Jaroslav Halak,W,31,30,60:00
1208,2016-02-28,MIN,FLA,h,Devan Dubnyk,W,18,17,60:00
1209,2016-02-28,FLA,MIN,@,Roberto Luongo,L,22,21,51:41
1210,2016-03-01,MIN,COL,h,Devan Dubnyk,W,33,30,60:00
1211,2016-03-01,COL,MIN,@,Calvin Pickard,L,16,15,38:11
1212,2016-03-06,MIN,STL,h,Devan Dubnyk,L,16,13,30:17
1213,2016-03-06,STL,MIN,@,Jake Allen,W,32,30,60:00
1214,2016-03-10,MIN,EDM,h,Darcy Kuemper,L,25,23,58:29
1215,2016-03-10,EDM,MIN,@,Cam Talbot,W,30,29,60:00
1216,2016-03-19,MIN,CAR,h,Devan Dubnyk,W,33,31,65:00
1217,2016-03-19,CAR,MIN,@,Cam Ward,O,32,30,65:00
1218,2016-03-22,MIN,LAK,h,Devan Dubnyk,W,39,38,59:50
1219,2016-03-22,LAK,MIN,@,Jonathan Quick,L,18,16,59:34
1220,2016-03-24,MIN,CGY,h,Devan Dubnyk,W,33,31,60:00
1221,2016-03-24,CGY,MIN,@,Niklas Backstrom,L,29,23,59:49
1222,2016-03-29,MIN,CHI,h,Devan Dubnyk,W,19,18,60:00
1223,2016-03-29,CHI,MIN,@,Scott Darling,L,17,14,58:01
1224,2016-03-31,MIN,OTT,h,Devan Dubnyk,L,22,19,59:03
1225,2016-03-31,OTT,MIN,@,Craig Anderson,W,25,23,60:00
1226,2016-04-05,MIN,SJS,h,Devan Dubnyk,L,20,17,60:00
1227,2016-04-05,SJS,MIN,@,James Reimer,W,29,29,60:00
1228,2016-04-09,MIN,CGY,h,Devan Dubnyk,,6,6,30:06
1229,2016-04-09,CGY,MIN,@,Niklas Backstrom,W,36,35,60:00
1230,2015-10-15,MTL,NYR,h,Carey Price,W,25,25,59:51
1231,2015-10-15,NYR,MTL,@,Henrik Lundqvist,L,31,29,59:03
1232,2015-10-17,MTL,DET,h,Carey Price,W,22,21,60:00
1233,2015-10-17,DET,MTL,@,Petr Mrazek,L,40,37,59:21
1234,2015-10-20,MTL,STL,h,Carey Price,W,38,38,60:00
1235,2015-10-20,STL,MTL,@,Jake Allen,L,36,33,60:00
1236,2015-10-24,MTL,TOR,h,Carey Price,W,52,49,60:00
1237,2015-10-24,TOR,MTL,@,Jonathan Bernier,L,27,22,56:57
1238,2015-11-01,MTL,WPG,h,Mike Condon,W,19,18,59:40
1239,2015-11-01,WPG,MTL,@,Ondrej Pavelec,,17,16,36:58
1240,2015-11-03,MTL,OTT,h,Mike Condon,O,27,25,60:30
1241,2015-11-03,OTT,MTL,@,Craig Anderson,W,37,36,60:34
1242,2015-11-05,MTL,NYI,h,Mike Condon,W,18,17,60:00
1243,2015-11-05,NYI,MTL,@,Jaroslav Halak,L,23,20,58:10
1244,2015-11-07,MTL,BOS,h,Mike Condon,W,31,29,60:00
1245,2015-11-07,BOS,MTL,@,Jonas Gustavsson,L,32,29,59:46
1246,2015-11-14,MTL,COL,h,Mike Condon,L,11,7,40:00
1247,2015-11-14,COL,MTL,@,Reto Berra,W,40,39,60:00
1248,2015-11-16,MTL,VAN,h,Mike Condon,W,26,23,63:25
1249,2015-11-16,VAN,MTL,@,Jacob Markstrom,O,36,32,63:25
1250,2015-11-19,MTL,ARI,h,Mike Condon,L,20,17,57:52
1251,2015-11-19,ARI,MTL,@,Mike Smith,W,33,31,60:00
1252,2015-11-22,MTL,NYI,h,Carey Price,W,23,21,60:00
1253,2015-11-22,NYI,MTL,@,Thomas Greiss,L,26,23,58:42
1254,2015-11-28,MTL,NJD,h,Mike Condon,O,31,28,62:31
1255,2015-11-28,NJD,MTL,@,Cory Schneider,W,32,30,62:08
1256,2015-12-01,MTL,CBJ,h,Mike Condon,W,23,22,60:00
1257,2015-12-01,CBJ,MTL,@,Sergei Bobrovsky,L,26,24,59:18
1258,2015-12-03,MTL,WSH,h,Mike Condon,L,19,16,59:16
1259,2015-12-03,WSH,MTL,@,Braden Holtby,W,35,33,59:53
1260,2015-12-09,MTL,BOS,h,Mike Condon,L,23,20,57:34
1261,2015-12-09,BOS,MTL,@,Tuukka Rask,W,33,32,60:00
1262,2015-12-12,MTL,OTT,h,Dustin Tokarski,W,26,25,60:00
1263,2015-12-12,OTT,MTL,@,Chris Driedger,,11,11,31:49
1264,2015-12-15,MTL,SJS,h,Dustin Tokarski,L,12,9,29:19
1265,2015-12-15,SJS,MTL,@,Martin Jones,W,27,26,60:00
1266,2015-12-17,MTL,LAK,h,Mike Condon,L,19,17,57:03
1267,2015-12-17,LAK,MTL,@,Jonathan Quick,W,45,45,60:00
1268,2016-01-06,MTL,NJD,h,Mike Condon,W,20,19,60:00
1269,2016-01-06,NJD,MTL,@,Cory Schneider,L,25,23,58:56
1270,2016-01-09,MTL,PIT,h,Mike Condon,L,31,29,58:40
1271,2016-01-09,PIT,MTL,@,Marc-Andre Fleury,W,34,33,60:00
1272,2016-01-14,MTL,CHI,h,Mike Condon,L,33,31,58:10
1273,2016-01-14,CHI,MTL,@,Corey Crawford,W,40,39,59:59
1274,2016-01-19,MTL,BOS,h,Mike Condon,L,23,20,59:22
1275,2016-01-19,BOS,MTL,@,Tuukka Rask,W,39,38,59:54
1276,2016-01-26,MTL,CBJ,h,Ben Scrivens,L,25,21,59:21
1277,2016-01-26,CBJ,MTL,@,Joonas Korpisalo,W,30,28,60:00
1278,2016-02-03,MTL,BUF,h,Mike Condon,L,31,28,58:48
1279,2016-02-03,BUF,MTL,@,Robin Lehner,W,35,33,59:20
1280,2016-02-06,MTL,EDM,h,Ben Scrivens,W,24,23,60:00
1281,2016-02-06,EDM,MTL,@,Cam Talbot,L,23,19,40:00
1282,2016-02-07,MTL,CAR,h,Ben Scrivens,W,35,34,65:00
1283,2016-02-07,CAR,MTL,@,Cam Ward,O,34,33,65:00
1284,2016-02-09,MTL,TBL,h,Ben Scrivens,W,39,37,60:00
1285,2016-02-09,TBL,MTL,@,Ben Bishop,L,27,23,56:37
1286,2016-02-19,MTL,PHI,h,Mike Condon,W,37,35,64:58
1287,2016-02-19,PHI,MTL,@,Michal Neuvirth,O,31,29,65:00
1288,2016-02-22,MTL,NSH,h,Mike Condon,O,30,29,65:00
1289,2016-02-22,NSH,MTL,@,Pekka Rinne,W,29,28,64:41
1290,2016-02-27,MTL,TOR,h,Mike Condon,W,32,31,59:21
1291,2016-02-27,TOR,MTL,@,Jonathan Bernier,L,36,32,59:36
1292,2016-03-08,MTL,DAL,h,Ben Scrivens,W,33,30,61:59
1293,2016-03-08,DAL,MTL,@,Kari Lehtonen,O,28,24,61:20
1294,2016-03-10,MTL,BUF,h,Mike Condon,W,38,36,60:00
1295,2016-03-10,BUF,MTL,@,Robin Lehner,L,34,31,57:34
1296,2016-03-12,MTL,MIN,h,Mike Condon,L,21,18,59:39
1297,2016-03-12,MIN,MTL,@,Devan Dubnyk,W,31,30,60:00
1298,2016-03-15,MTL,FLA,h,Mike Condon,L,36,32,60:00
1299,2016-03-15,FLA,MTL,@,Al Montoya,W,28,27,60:00
1300,2016-03-20,MTL,CGY,h,Mike Condon,L,35,31,59:34
1301,2016-03-20,CGY,MTL,@,Niklas Backstrom,W,22,21,59:45
1302,2016-03-22,MTL,ANA,h,Mike Condon,W,35,32,59:47
1303,2016-03-22,ANA,MTL,@,John Gibson,L,23,19,58:40
1304,2016-03-26,MTL,NYR,h,Mike Condon,L,19,14,40:00
1305,2016-03-26,NYR,MTL,@,Antti Raanta,W,26,24,59:46
1306,2016-03-29,MTL,DET,h,Mike Condon,W,42,39,59:56
1307,2016-03-29,DET,MTL,@,Jimmy Howard,L,20,18,46:29
1308,2016-04-05,MTL,FLA,h,Mike Condon,L,19,15,57:21
1309,2016-04-05,FLA,MTL,@,Roberto Luongo,W,33,32,59:33
1310,2016-04-09,MTL,TBL,h,Mike Condon,W,23,21,60:00
1311,2016-04-09,TBL,MTL,@,Andrei Vasilevskiy,L,28,24,58:33
1312,2015-10-08,NSH,CAR,h,Pekka Rinne,W,26,25,60:00
1313,2015-10-08,CAR,NSH,@,Cam Ward,L,25,23,58:07
1314,2015-10-10,NSH,EDM,h,Pekka Rinne,W,31,31,60:00
1315,2015-10-10,EDM,NSH,@,Cam Talbot,L,26,24,57:55
1316,2015-10-20,NSH,TBL,h,Pekka Rinne,W,29,25,64:57
1317,2015-10-20,TBL,NSH,@,Ben Bishop,O,33,29,65:00
1318,2015-10-22,NSH,ANA,h,Pekka Rinne,W,28,27,60:00
1319,2015-10-22,ANA,NSH,@,Anton Khudobin,L,29,24,60:00
1320,2015-10-24,NSH,PIT,h,Pekka Rinne,O,25,23,59:51
1321,2015-10-24,PIT,NSH,@,Marc-Andre Fleury,W,39,38,60:41
1322,2015-11-07,NSH,STL,h,Pekka Rinne,L,28,24,59:57
1323,2015-11-07,STL,NSH,@,Jake Allen,W,45,45,60:00
1324,2015-11-10,NSH,OTT,h,Pekka Rinne,W,26,21,59:58
1325,2015-11-10,OTT,NSH,@,Craig Anderson,L,38,31,57:14
1326,2015-11-12,NSH,TOR,h,Pekka Rinne,O,23,22,64:59
1327,2015-11-12,TOR,NSH,@,James Reimer,W,22,21,65:00
1328,2015-11-14,NSH,WPG,h,Pekka Rinne,W,20,20,60:00
1329,2015-11-14,WPG,NSH,@,Ondrej Pavelec,,27,23,47:55
1330,2015-11-17,NSH,ANA,h,Pekka Rinne,W,40,38,60:00
1331,2015-11-17,ANA,NSH,@,Anton Khudobin,,11,11,31:42
1332,2015-11-28,NSH,BUF,h,Juuse Saros,L,23,20,58:01
1333,2015-11-28,BUF,NSH,@,Chad Johnson,W,29,28,60:00
1334,2015-12-01,NSH,ARI,h,Pekka Rinne,W,15,13,60:00
1335,2015-12-01,ARI,NSH,@,Mike Smith,L,40,36,59:05
1336,2015-12-03,NSH,FLA,h,Pekka Rinne,L,16,14,57:22
1337,2015-12-03,FLA,NSH,@,Roberto Luongo,W,33,32,60:00
1338,2015-12-10,NSH,CHI,h,Pekka Rinne,W,36,35,60:00
1339,2015-12-10,CHI,NSH,@,Scott Darling,L,33,29,57:45
1340,2015-12-12,NSH,COL,h,Pekka Rinne,L,25,22,58:29
1341,2015-12-12,COL,NSH,@,Semyon Varlamov,W,36,34,60:00
1342,2015-12-15,NSH,CGY,h,Pekka Rinne,O,21,19,61:23
1343,2015-12-15,CGY,NSH,@,Karri Ramo,W,22,21,61:13
1344,2015-12-19,NSH,MIN,h,Pekka Rinne,W,22,20,59:34
1345,2015-12-19,MIN,NSH,@,Devan Dubnyk,L,39,36,58:24
1346,2015-12-21,NSH,MTL,h,Pekka Rinne,W,36,35,60:00
1347,2015-12-21,MTL,NSH,@,Dustin Tokarski,L,14,11,43:08
1348,2015-12-26,NSH,DET,h,Pekka Rinne,L,23,20,58:26
1349,2015-12-26,DET,NSH,@,Petr Mrazek,W,26,24,59:45
1350,2015-12-28,NSH,NYR,h,Pekka Rinne,W,29,26,60:00
1351,2015-12-28,NYR,NSH,@,Henrik Lundqvist,L,35,30,52:07
1352,2016-01-05,NSH,WPG,h,Pekka Rinne,L,17,14,57:25
1353,2016-01-05,WPG,NSH,@,Connor Hellebuyck,W,44,43,60:00
1354,2016-01-16,NSH,MIN,h,Carter Hutton,W,29,29,60:00
1355,2016-01-16,MIN,NSH,@,Devan Dubnyk,L,24,22,59:21
1356,2016-01-19,NSH,CHI,h,Pekka Rinne,L,26,23,58:51
1357,2016-01-19,CHI,NSH,@,Corey Crawford,W,39,38,60:00
1358,2016-02-02,NSH,STL,h,Pekka Rinne,L,23,22,58:47
1359,2016-02-02,STL,NSH,@,Brian Elliott,W,16,16,60:00
1360,2016-02-04,NSH,PHI,h,Pekka Rinne,L,19,13,60:00
1361,2016-02-04,PHI,NSH,@,Steve Mason,W,40,37,60:00
1362,2016-02-06,NSH,SJS,h,Pekka Rinne,W,30,28,60:00
1363,2016-02-06,SJS,NSH,@,Martin Jones,L,29,24,59:16
1364,2016-02-09,NSH,WSH,h,Pekka Rinne,L,22,18,58:50
1365,2016-02-09,WSH,NSH,@,Braden Holtby,W,26,23,60:00
1366,2016-02-15,NSH,DAL,h,Carter Hutton,O,32,29,63:46
1367,2016-02-15,DAL,NSH,@,Antti Niemi,W,26,24,63:49
1368,2016-02-18,NSH,BOS,h,Pekka Rinne,W,29,29,60:00
1369,2016-02-18,BOS,NSH,@,Tuukka Rask,L,24,22,56:49
1370,2016-02-20,NSH,LAK,h,Pekka Rinne,O,30,28,60:55
1371,2016-02-20,LAK,NSH,@,Jonathan Quick,W,34,33,61:18
1372,2016-02-27,NSH,STL,h,Pekka Rinne,W,28,28,59:48
1373,2016-02-27,STL,NSH,@,Jake Allen,L,23,19,35:34
1374,2016-03-01,NSH,DAL,h,Pekka Rinne,W,38,35,59:58
1375,2016-03-01,DAL,NSH,@,Antti Niemi,L,18,14,29:48
1376,2016-03-03,NSH,NJD,h,Pekka Rinne,O,33,28,61:54
1377,2016-03-03,NJD,NSH,@,Keith Kinkaid,W,34,30,61:17
1378,2016-03-17,NSH,NYI,h,Pekka Rinne,W,22,20,59:44
1379,2016-03-17,NYI,NSH,@,Thomas Greiss,L,31,28,59:55
1380,2016-03-21,NSH,LAK,h,Pekka Rinne,W,30,28,60:00
1381,2016-03-21,LAK,NSH,@,Jonathan Quick,L,27,24,40:00
1382,2016-03-24,NSH,VAN,h,Pekka Rinne,W,25,23,63:27
1383,2016-03-24,VAN,NSH,@,Ryan Miller,O,32,30,65:00
1384,2016-03-26,NSH,CBJ,h,Pekka Rinne,W,19,18,60:00
1385,2016-03-26,CBJ,NSH,@,Joonas Korpisalo,L,48,43,60:00
1386,2016-03-28,NSH,COL,h,Carter Hutton,L,17,16,46:19
1387,2016-03-28,COL,NSH,@,Semyon Varlamov,W,35,32,60:00
1388,2016-04-02,NSH,SJS,h,Carter Hutton,O,40,38,65:00
1389,2016-04-02,SJS,NSH,@,James Reimer,W,30,28,65:00
1390,2016-04-05,NSH,COL,h,Pekka Rinne,W,28,25,60:00
1391,2016-04-05,COL,NSH,@,Semyon Varlamov,L,28,24,55:55
1392,2016-04-07,NSH,ARI,h,Pekka Rinne,W,18,16,58:37
1393,2016-04-07,ARI,NSH,@,Mike Smith,O,31,28,60:20
1394,2015-10-09,NJD,WPG,h,Cory Schneider,L,30,27,57:02
1395,2015-10-09,WPG,NJD,@,Michael Hutchinson,W,21,20,60:00
1396,2015-10-13,NJD,NSH,h,Keith Kinkaid,L,18,17,57:59
1397,2015-10-13,NSH,NJD,@,Pekka Rinne,W,23,22,60:00
1398,2015-10-16,NJD,SJS,h,Cory Schneider,O,34,33,64:53
1399,2015-10-16,SJS,NJD,@,Martin Jones,W,32,31,65:00
1400,2015-10-20,NJD,ARI,h,Cory Schneider,W,20,18,60:19
1401,2015-10-20,ARI,NJD,@,Mike Smith,O,25,22,59:58
1402,2015-10-27,NJD,CBJ,h,Cory Schneider,L,14,11,57:51
1403,2015-10-27,CBJ,NJD,@,Sergei Bobrovsky,W,24,23,60:00
1404,2015-10-31,NJD,NYI,h,Cory Schneider,W,26,24,65:00
1405,2015-10-31,NYI,NJD,@,Jaroslav Halak,O,17,15,65:00
1406,2015-11-06,NJD,CHI,h,Cory Schneider,W,29,27,59:56
1407,2015-11-06,CHI,NJD,@,Scott Darling,,13,12,33:57
1408,2015-11-08,NJD,VAN,h,Keith Kinkaid,W,31,28,63:04
1409,2015-11-08,VAN,NJD,@,Ryan Miller,O,28,24,63:07
1410,2015-11-10,NJD,STL,h,Cory Schneider,L,28,26,58:41
1411,2015-11-10,STL,NJD,@,Jake Allen,W,24,24,59:57
1412,2015-11-14,NJD,PIT,h,Cory Schneider,W,21,21,59:19
1413,2015-11-14,PIT,NJD,@,Jeff Zatkoff,L,37,33,60:00
1414,2015-11-25,NJD,CBJ,h,Cory Schneider,L,25,23,57:56
1415,2015-11-25,CBJ,NJD,@,Sergei Bobrovsky,W,28,27,60:00
1416,2015-11-27,NJD,MTL,h,Cory Schneider,O,27,25,64:49
1417,2015-11-27,MTL,NJD,@,Mike Condon,W,27,25,65:00
1418,2015-12-01,NJD,COL,h,Cory Schneider,L,25,23,59:36
1419,2015-12-01,COL,NJD,@,Reto Berra,W,28,27,60:00
1420,2015-12-04,NJD,PHI,h,Cory Schneider,O,25,21,63:10
1421,2015-12-04,PHI,NJD,@,Michal Neuvirth,W,18,15,62:46
1422,2015-12-06,NJD,FLA,h,Cory Schneider,W,36,34,60:00
1423,2015-12-06,FLA,NJD,@,Roberto Luongo,L,18,14,56:51
1424,2015-12-11,NJD,DET,h,Cory Schneider,W,29,27,64:11
1425,2015-12-11,DET,NJD,@,Jimmy Howard,O,38,35,63:36
1426,2015-12-17,NJD,FLA,h,Cory Schneider,L,25,21,59:44
1427,2015-12-17,FLA,NJD,@,Al Montoya,W,16,15,59:28
1428,2015-12-19,NJD,ANA,h,Keith Kinkaid,L,18,16,58:42
1429,2015-12-19,ANA,NJD,@,Frederik Andersen,W,22,21,60:00
1430,2015-12-29,NJD,CAR,h,Keith Kinkaid,W,28,26,59:31
1431,2015-12-29,CAR,NJD,@,Cam Ward,L,24,21,58:16
1432,2016-01-02,NJD,DAL,h,Cory Schneider,W,31,29,60:58
1433,2016-01-02,DAL,NJD,@,Antti Niemi,O,30,27,61:47
1434,2016-01-04,NJD,DET,h,Cory Schneider,L,21,20,58:56
1435,2016-01-04,DET,NJD,@,Petr Mrazek,W,22,22,59:46
1436,2016-01-08,NJD,BOS,h,Cory Schneider,L,31,27,59:54
1437,2016-01-08,BOS,NJD,@,Jonas Gustavsson,W,20,19,60:00
1438,2016-01-19,NJD,CGY,h,Cory Schneider,W,28,26,60:00
1439,2016-01-19,CGY,NJD,@,Jonas Hiller,L,25,22,58:20
1440,2016-01-21,NJD,OTT,h,Cory Schneider,W,32,29,60:00
1441,2016-01-21,OTT,NJD,@,Andrew Hammond,,12,11,44:10
1442,2016-02-02,NJD,NYR,h,Cory Schneider,W,33,31,59:46
1443,2016-02-02,NYR,NJD,@,Henrik Lundqvist,L,25,22,59:00
1444,2016-02-06,NJD,WSH,h,Cory Schneider,O,29,27,65:00
1445,2016-02-06,WSH,NJD,@,Braden Holtby,W,24,22,65:00
1446,2016-02-09,NJD,EDM,h,Cory Schneider,W,20,19,60:00
1447,2016-02-09,EDM,NJD,@,Cam Talbot,L,26,24,57:35
1448,2016-02-14,NJD,LAK,h,Keith Kinkaid,W,28,28,60:00
1449,2016-02-14,LAK,NJD,@,Jhonas Enroth,L,18,17,58:33
1450,2016-02-16,NJD,PHI,h,Cory Schneider,L,25,20,59:55
1451,2016-02-16,PHI,NJD,@,Michal Neuvirth,W,24,21,60:00
1452,2016-02-19,NJD,NYI,h,Cory Schneider,L,24,23,58:31
1453,2016-02-19,NYI,NJD,@,Jaroslav Halak,W,27,27,60:00
1454,2016-02-23,NJD,NYR,h,Cory Schneider,W,19,17,59:57
1455,2016-02-23,NYR,NJD,@,Henrik Lundqvist,L,35,31,59:03
1456,2016-02-26,NJD,TBL,h,Cory Schneider,L,36,32,60:00
1457,2016-02-26,TBL,NJD,@,Ben Bishop,W,21,21,59:33
1458,2016-03-01,NJD,CAR,h,Cory Schneider,L,18,16,58:41
1459,2016-03-01,CAR,NJD,@,Eddie Lack,W,30,29,59:08
1460,2016-03-06,NJD,PIT,h,Keith Kinkaid,L,30,24,60:00
1461,2016-03-06,PIT,NJD,@,Matt Murray,W,18,17,59:26
1462,2016-03-17,NJD,MIN,h,Keith Kinkaid,W,32,28,60:00
1463,2016-03-17,MIN,NJD,@,Darcy Kuemper,L,17,13,39:28
1464,2016-03-20,NJD,CBJ,h,Scott Wedgewood,W,28,27,59:58
1465,2016-03-20,CBJ,NJD,@,Joonas Korpisalo,L,22,20,58:04
1466,2016-03-25,NJD,WSH,h,Scott Wedgewood,O,26,25,62:17
1467,2016-03-25,WSH,NJD,@,Braden Holtby,W,22,22,62:17
1468,2016-03-29,NJD,BOS,h,Keith Kinkaid,W,40,39,59:58
1469,2016-03-29,BOS,NJD,@,Tuukka Rask,L,15,13,58:51
1470,2016-04-05,NJD,BUF,h,Cory Schneider,L,17,15,59:23
1471,2016-04-05,BUF,NJD,@,Chad Johnson,W,19,18,60:00
1472,2016-04-07,NJD,TBL,h,Keith Kinkaid,L,21,18,59:39
