,date,team,against,home,goalie,dec,SA,SV,TOI
1099,2011-12-17,NYI,MIN,@,Al Montoya,W,21,20,65:00
1100,2011-12-26,MIN,COL,h,Niklas Backstrom,L,32,28,59:17
1101,2011-12-26,COL,MIN,@,Semyon Varlamov,W,22,20,60:00
1102,2011-12-29,MIN,EDM,h,Niklas Backstrom,W,30,27,60:00
1103,2011-12-29,EDM,MIN,@,Nikolai Khabibulin,L,19,15,40:00
1104,2011-12-31,MIN,PHX,h,Niklas Backstrom,L,29,26,58:49
1105,2011-12-31,PHX,MIN,@,Curtis McElhinney,W,30,28,59:46
1106,2012-01-10,MIN,SJS,h,Josh Harding,W,38,34,65:00
1107,2012-01-10,SJS,MIN,@,Antti Niemi,O,31,27,65:00
1108,2012-01-21,MIN,DAL,h,Josh Harding,W,25,23,60:00
1109,2012-01-21,DAL,MIN,@,Kari Lehtonen,L,19,15,39:44
1110,2012-01-31,MIN,NSH,h,Josh Harding,L,30,25,59:40
1111,2012-01-31,NSH,MIN,@,Pekka Rinne,W,25,21,60:00
1112,2012-02-09,MIN,VAN,h,Niklas Backstrom,L,19,15,59:21
1113,2012-02-09,VAN,MIN,@,Cory Schneider,W,24,22,60:00
1114,2012-02-11,MIN,CBJ,h,Niklas Backstrom,L,18,16,59:00
1115,2012-02-11,CBJ,MIN,@,Steve Mason,W,35,34,60:00
1116,2012-02-14,MIN,ANA,h,Josh Harding,L,25,23,58:05
1117,2012-02-14,ANA,MIN,@,Jonas Hiller,W,18,17,60:00
1118,2012-02-16,MIN,WPG,h,Niklas Backstrom,O,27,24,65:00
1119,2012-02-16,WPG,MIN,@,Chris Mason,W,25,22,65:00
1120,2012-02-19,MIN,BOS,h,Niklas Backstrom,W,48,48,60:00
1121,2012-02-19,BOS,MIN,@,Tim Thomas,L,29,27,58:30
1122,2012-02-26,MIN,SJS,h,Niklas Backstrom,W,28,25,60:00
1123,2012-02-26,SJS,MIN,@,Thomas Greiss,L,26,22,58:40
1124,2012-02-28,MIN,LAK,h,Niklas Backstrom,L,15,11,60:00
1125,2012-02-28,LAK,MIN,@,Jonathan Bernier,W,26,26,60:00
1126,2012-03-04,MIN,COL,h,Matt Hackett,L,36,34,58:51
1127,2012-03-04,COL,MIN,@,Semyon Varlamov,W,30,30,60:00
1128,2012-03-11,MIN,CGY,h,Matt Hackett,L,25,21,58:39
1129,2012-03-11,CGY,MIN,@,Miikka Kiprusoff,W,27,24,60:00
1130,2012-03-13,MIN,DAL,h,Matt Hackett,L,25,24,58:46
1131,2012-03-13,DAL,MIN,@,Kari Lehtonen,W,25,25,60:00
1132,2012-03-17,MIN,CAR,h,Matt Hackett,L,33,29,59:42
1133,2012-03-17,CAR,MIN,@,Brian Boucher,W,26,23,60:00
1134,2012-03-19,MIN,VAN,h,Josh Harding,W,33,33,59:44
1135,2012-03-19,VAN,MIN,@,Cory Schneider,L,33,32,58:30
1136,2012-03-22,MIN,CGY,h,Josh Harding,W,29,27,64:49
1137,2012-03-22,CGY,MIN,@,Miikka Kiprusoff,O,30,28,64:55
1138,2012-03-27,MIN,NYR,h,Josh Harding,L,32,29,58:38
1139,2012-03-27,NYR,MIN,@,Henrik Lundqvist,W,26,24,60:00
1140,2012-03-29,MIN,FLA,h,Niklas Backstrom,W,27,25,59:32
1141,2012-03-29,FLA,MIN,@,Jose Theodore,O,25,22,60:15
1142,2012-03-31,MIN,LAK,h,Niklas Backstrom,W,29,26,65:00
1143,2012-03-31,LAK,MIN,@,Jonathan Bernier,O,23,20,65:00
1144,2012-04-05,MIN,CHI,h,Josh Harding,W,23,22,64:48
1145,2012-04-05,CHI,MIN,@,Corey Crawford,O,23,22,64:18
1146,2012-04-07,MIN,PHX,h,Niklas Backstrom,L,28,24,60:00
1147,2012-04-07,PHX,MIN,@,Mike Smith,W,24,23,60:00
1148,2011-10-13,MTL,CGY,h,Carey Price,L,21,17,59:59
1149,2011-10-13,CGY,MTL,@,Miikka Kiprusoff,W,36,35,60:00
1150,2011-10-15,MTL,COL,h,Carey Price,O,30,25,65:00
1151,2011-10-15,COL,MTL,@,Semyon Varlamov,W,43,38,64:55
1152,2011-10-18,MTL,BUF,h,Carey Price,L,22,20,59:14
1153,2011-10-18,BUF,MTL,@,Ryan Miller,W,41,40,59:47
1154,2011-10-22,MTL,TOR,h,Carey Price,O,27,22,61:23
1155,2011-10-22,TOR,MTL,@,Jonas Gustavsson,W,18,15,41:23
1156,2011-10-24,MTL,FLA,h,Peter Budaj,L,31,29,58:59
1157,2011-10-24,FLA,MTL,@,Jacob Markstrom,W,41,40,60:00
1158,2011-10-26,MTL,PHI,h,Carey Price,W,22,21,60:00
1159,2011-10-26,PHI,MTL,@,Ilya Bryzgalov,L,28,23,59:46
1160,2011-10-29,MTL,BOS,h,Carey Price,W,28,26,60:00
1161,2011-10-29,BOS,MTL,@,Tuukka Rask,L,26,23,58:24
1162,2011-11-08,MTL,EDM,h,Carey Price,L,13,11,59:20
1163,2011-11-08,EDM,MTL,@,Nikolai Khabibulin,W,29,28,60:00
1164,2011-11-14,MTL,BUF,h,Carey Price,O,32,30,65:00
1165,2011-11-14,BUF,MTL,@,Jhonas Enroth,W,27,25,64:35
1166,2011-11-16,MTL,CAR,h,Carey Price,W,25,25,60:00
1167,2011-11-16,CAR,MTL,@,Cam Ward,L,36,32,60:00
1168,2011-11-19,MTL,NYR,h,Carey Price,W,17,17,59:42
1169,2011-11-19,NYR,MTL,@,Martin Biron,L,31,27,59:53
1170,2011-11-21,MTL,BOS,h,Carey Price,L,18,17,58:46
1171,2011-11-21,BOS,MTL,@,Tim Thomas,W,33,33,59:57
1172,2011-11-26,MTL,PIT,h,Carey Price,O,42,38,62:09
1173,2011-11-26,PIT,MTL,@,Marc-Andre Fleury,W,27,24,62:08
1174,2011-12-06,MTL,CBJ,h,Carey Price,O,28,26,65:00
1175,2011-12-06,CBJ,MTL,@,Curtis Sanford,W,20,18,64:42
1176,2011-12-08,MTL,VAN,h,Carey Price,O,31,28,64:58
1177,2011-12-08,VAN,MTL,@,Roberto Luongo,W,23,20,64:09
1178,2011-12-13,MTL,NYI,h,Carey Price,W,32,29,60:00
1179,2011-12-13,NYI,MTL,@,Al Montoya,L,28,24,59:51
1180,2011-12-15,MTL,PHI,h,Carey Price,L,25,21,58:40
1181,2011-12-15,PHI,MTL,@,Sergei Bobrovsky,W,31,28,59:56
1182,2011-12-17,MTL,NJD,h,Carey Price,L,35,30,58:45
1183,2011-12-17,NJD,MTL,@,Martin Brodeur,W,26,23,60:00
1184,2012-01-04,MTL,WPG,h,Carey Price,W,27,24,60:00
1185,2012-01-04,WPG,MTL,@,Ondrej Pavelec,L,24,18,46:39
1186,2012-01-07,MTL,TBL,h,Carey Price,W,24,23,60:00
1187,2012-01-07,TBL,MTL,@,Mathieu Garon,L,28,25,59:29
1188,2012-01-10,MTL,STL,h,Carey Price,L,25,22,60:00
1189,2012-01-10,STL,MTL,@,Jaroslav Halak,W,19,19,60:00
1190,2012-01-14,MTL,OTT,h,Carey Price,O,25,23,64:32
1191,2012-01-14,OTT,MTL,@,Craig Anderson,W,35,33,64:09
1192,2012-01-15,MTL,NYR,h,Peter Budaj,W,29,28,60:00
1193,2012-01-15,NYR,MTL,@,Henrik Lundqvist,L,29,25,59:50
1194,2012-01-18,MTL,WSH,h,Carey Price,L,16,13,59:51
1195,2012-01-18,WSH,MTL,@,Michal Neuvirth,W,31,31,60:00
1196,2012-01-25,MTL,DET,h,Carey Price,W,28,26,59:56
1197,2012-01-25,DET,MTL,@,Ty Conklin,\,13,10,40:00
1198,2012-01-31,MTL,BUF,h,Carey Price,L,39,37,59:30
1199,2012-01-31,BUF,MTL,@,Ryan Miller,W,28,27,59:46
1200,2012-02-04,MTL,WSH,h,Peter Budaj,L,23,20,59:51
1201,2012-02-04,WSH,MTL,@,Tomas Vokoun,W,30,30,59:58
1202,2012-02-05,MTL,WPG,h,Carey Price,W,23,23,59:57
1203,2012-02-05,WPG,MTL,@,Ondrej Pavelec,L,23,20,58:35
1204,2012-02-07,MTL,PIT,h,Carey Price,W,34,32,64:47
1205,2012-02-07,PIT,MTL,@,Marc-Andre Fleury,O,30,28,65:00
1206,2012-02-13,MTL,CAR,h,Carey Price,L,34,30,58:15
1207,2012-02-13,CAR,MTL,@,Cam Ward,W,33,30,59:44
1208,2012-02-15,MTL,BOS,h,Carey Price,O,34,31,64:33
1209,2012-02-15,BOS,MTL,@,Tim Thomas,W,29,26,65:00
1210,2012-02-19,MTL,NJD,h,Carey Price,L,25,22,57:57
1211,2012-02-19,NJD,MTL,@,Martin Brodeur,W,22,21,60:00
1212,2012-02-21,MTL,DAL,h,Carey Price,L,36,33,59:45
1213,2012-02-21,DAL,MTL,@,Kari Lehtonen,W,31,31,60:00
1214,2012-03-01,MTL,MIN,h,Carey Price,W,30,26,65:00
1215,2012-03-01,MIN,MTL,@,Josh Harding,O,22,19,60:30
1216,2012-03-03,MTL,TOR,h,Carey Price,L,42,39,59:35
1217,2012-03-03,TOR,MTL,@,Jonas Gustavsson,W,22,21,60:00
1218,2012-03-14,MTL,OTT,h,Carey Price,W,37,35,65:00
1219,2012-03-14,OTT,MTL,@,Ben Bishop,O,26,24,65:00
1220,2012-03-17,MTL,NYI,h,Peter Budaj,O,38,36,64:59
1221,2012-03-17,NYI,MTL,@,Al Montoya,W,30,28,65:00
1222,2012-03-23,MTL,OTT,h,Carey Price,W,38,37,60:00
1223,2012-03-23,OTT,MTL,@,Craig Anderson,L,23,20,44:56
1224,2012-03-27,MTL,FLA,h,Carey Price,O,36,34,64:30
1225,2012-03-27,FLA,MTL,@,Scott Clemmensen,W,29,27,65:00
1226,2012-04-04,MTL,TBL,h,Peter Budaj,W,16,14,59:57
1227,2012-04-04,TBL,MTL,@,Sebastien Caron,L,25,20,60:00
1228,2012-04-07,MTL,TOR,h,Peter Budaj,W,31,30,60:00
1229,2012-04-07,TOR,MTL,@,Ben Scrivens,L,26,23,58:49
1230,2011-10-13,NSH,PHX,h,Pekka Rinne,L,30,26,59:30
1231,2011-10-13,PHX,NSH,@,Jason LaBarbera,W,25,23,59:54
1232,2011-10-15,NSH,NJD,h,Pekka Rinne,O,41,39,65:00
1233,2011-10-15,NJD,NSH,@,Johan Hedberg,W,31,29,64:45
1234,2011-10-25,NSH,SJS,h,Pekka Rinne,L,35,33,58:45
1235,2011-10-25,SJS,NSH,@,Antti Niemi,W,20,19,60:00
1236,2011-10-27,NSH,TBL,h,Pekka Rinne,W,32,29,60:00
1237,2011-10-27,TBL,NSH,@,Mathieu Garon,L,17,12,32:10
1238,2011-10-29,NSH,ANA,h,Pekka Rinne,W,20,20,60:00
1239,2011-10-29,ANA,NSH,@,Jonas Hiller,L,29,26,60:00
1240,2011-11-12,NSH,MTL,h,Pekka Rinne,O,25,23,62:31
1241,2011-11-12,MTL,NSH,@,Peter Budaj,W,26,25,62:17
1242,2011-11-15,NSH,WSH,h,Pekka Rinne,W,40,39,60:00
1243,2011-11-15,WSH,NSH,@,Tomas Vokoun,L,30,28,59:48
1244,2011-11-17,NSH,TOR,h,Pekka Rinne,W,39,38,60:00
1245,2011-11-17,TOR,NSH,@,Ben Scrivens,L,21,18,58:29
1246,2011-11-19,NSH,CBJ,h,Pekka Rinne,O,29,25,62:43
1247,2011-11-19,CBJ,NSH,@,Curtis Sanford,W,30,27,62:43
1248,2011-11-22,NSH,EDM,h,Anders Lindback,\,19,16,39:47
1249,2011-11-22,EDM,NSH,@,Devan Dubnyk,W,32,30,59:29
1250,2011-12-03,NSH,BUF,h,Anders Lindback,L,14,11,58:00
1251,2011-12-03,BUF,NSH,@,Ryan Miller,W,34,32,59:54
1252,2011-12-06,NSH,PHX,h,Pekka Rinne,L,35,32,59:13
1253,2011-12-06,PHX,NSH,@,Jason LaBarbera,W,32,30,60:00
1254,2011-12-10,NSH,ANA,h,Pekka Rinne,W,17,15,59:50
1255,2011-12-10,ANA,NSH,@,Dan Ellis,L,28,25,59:20
1256,2011-12-13,NSH,CGY,h,Pekka Rinne,W,36,35,60:00
1257,2011-12-13,CGY,NSH,@,Miikka Kiprusoff,L,45,43,58:36
1258,2011-12-15,NSH,DET,h,Pekka Rinne,W,40,37,60:00
1259,2011-12-15,DET,NSH,@,Jimmy Howard,L,21,17,59:08
1260,2011-12-17,NSH,STL,h,Pekka Rinne,W,40,39,65:00
1261,2011-12-17,STL,NSH,@,Jaroslav Halak,O,20,19,65:00
1262,2011-12-22,NSH,CBJ,h,Pekka Rinne,W,31,26,60:00
1263,2011-12-22,CBJ,NSH,@,Curtis Sanford,L,38,32,59:51
1264,2011-12-26,NSH,DET,h,Pekka Rinne,L,22,18,60:00
1265,2011-12-26,DET,NSH,@,Jimmy Howard,W,32,31,60:00
1266,2011-12-28,NSH,MIN,h,Pekka Rinne,W,35,34,64:54
1267,2011-12-28,MIN,NSH,@,Josh Harding,O,25,24,64:55
1268,2012-01-01,NSH,CGY,h,Pekka Rinne,W,20,17,60:00
1269,2012-01-01,CGY,NSH,@,Miikka Kiprusoff,L,26,22,59:02
1270,2012-01-05,NSH,DAL,h,Pekka Rinne,L,30,26,59:59
1271,2012-01-05,DAL,NSH,@,Kari Lehtonen,W,25,24,59:54
1272,2012-01-07,NSH,CAR,h,Pekka Rinne,W,29,27,59:27
1273,2012-01-07,CAR,NSH,@,Justin Peters,L,36,31,60:00
1274,2012-01-12,NSH,COL,h,Pekka Rinne,W,29,27,59:52
1275,2012-01-12,COL,NSH,@,Jean-Sebastien Giguere,O,35,32,60:22
1276,2012-01-14,NSH,PHI,h,Pekka Rinne,W,38,36,60:00
1277,2012-01-14,PHI,NSH,@,Ilya Bryzgalov,L,24,21,59:07
1278,2012-01-21,NSH,CHI,h,Pekka Rinne,W,22,20,60:00
1279,2012-01-21,CHI,NSH,@,Corey Crawford,L,17,13,36:03
1280,2012-01-23,NSH,CBJ,h,Pekka Rinne,W,26,25,59:48
1281,2012-01-23,CBJ,NSH,@,Steve Mason,L,29,25,60:00
1282,2012-02-04,NSH,STL,h,Pekka Rinne,W,43,42,60:00
1283,2012-02-04,STL,NSH,@,Jaroslav Halak,L,36,34,59:29
1284,2012-02-07,NSH,VAN,h,Pekka Rinne,O,31,28,65:00
1285,2012-02-07,VAN,NSH,@,Roberto Luongo,W,40,37,64:52
1286,2012-02-14,NSH,CHI,h,Pekka Rinne,W,32,30,59:44
1287,2012-02-14,CHI,NSH,@,Ray Emery,L,19,16,58:33
1288,2012-02-21,NSH,VAN,h,Pekka Rinne,W,33,32,59:51
1289,2012-02-21,VAN,NSH,@,Roberto Luongo,L,28,25,58:24
1290,2012-02-23,NSH,STL,h,Pekka Rinne,O,24,22,65:00
1291,2012-02-23,STL,NSH,@,Jaroslav Halak,W,27,25,65:00
1292,2012-02-25,NSH,SJS,h,Pekka Rinne,W,34,32,59:51
1293,2012-02-25,SJS,NSH,@,Thomas Greiss,\,13,11,43:56
1294,2012-02-27,NSH,LAK,h,Pekka Rinne,W,31,30,59:59
1295,2012-02-27,LAK,NSH,@,Jonathan Quick,L,28,26,59:16
1296,2012-03-06,NSH,LAK,h,Pekka Rinne,L,24,19,42:57
1297,2012-03-06,LAK,NSH,@,Jonathan Quick,W,26,22,60:00
1298,2012-03-08,NSH,COL,h,Pekka Rinne,W,17,15,60:00
1299,2012-03-08,COL,NSH,@,Semyon Varlamov,L,30,27,59:00
1300,2012-03-10,NSH,DET,h,Pekka Rinne,W,37,35,60:00
1301,2012-03-10,DET,NSH,@,Joey MacDonald,L,20,17,59:00
1302,2012-03-20,NSH,EDM,h,Anders Lindback,L,12,10,39:13
1303,2012-03-20,EDM,NSH,@,Devan Dubnyk,W,44,41,60:00
1304,2012-03-24,NSH,WPG,h,Pekka Rinne,W,25,24,59:52
1305,2012-03-24,WPG,NSH,@,Ondrej Pavelec,L,27,25,59:39
1306,2012-03-31,NSH,CHI,h,Pekka Rinne,L,37,32,59:24
1307,2012-03-31,CHI,NSH,@,Corey Crawford,W,33,29,59:58
1308,2012-04-03,NSH,MIN,h,Anders Lindback,W,26,25,65:00
1309,2012-04-03,MIN,NSH,@,Niklas Backstrom,O,24,23,65:00
1310,2012-04-05,NSH,DAL,h,Pekka Rinne,W,28,28,60:00
1311,2012-04-05,DAL,NSH,@,Kari Lehtonen,L,31,29,58:10
1312,2011-10-08,NJD,PHI,h,Martin Brodeur,L,29,26,60:00
1313,2011-10-08,PHI,NJD,@,Ilya Bryzgalov,W,20,20,59:54
1314,2011-10-10,NJD,CAR,h,Johan Hedberg,W,26,24,59:59
1315,2011-10-10,CAR,NJD,@,Cam Ward,L,25,22,59:10
1316,2011-10-13,NJD,LAK,h,Johan Hedberg,W,16,16,45:00
1317,2011-10-13,LAK,NJD,@,Jonathan Quick,O,37,36,65:00
1318,2011-10-21,NJD,SJS,h,Johan Hedberg,O,41,38,65:00
1319,2011-10-21,SJS,NJD,@,Antti Niemi,W,19,16,64:32
1320,2011-11-02,NJD,TOR,h,Martin Brodeur,L,23,18,58:31
1321,2011-11-02,TOR,NJD,@,Jonas Gustavsson,W,22,19,60:00
1322,2011-11-05,NJD,WPG,h,Martin Brodeur,W,23,21,61:28
1323,2011-11-05,WPG,NJD,@,Ondrej Pavelec,O,28,25,61:28
1324,2011-11-08,NJD,CAR,h,Martin Brodeur,W,27,25,60:00
1325,2011-11-08,CAR,NJD,@,Cam Ward,L,36,33,59:38
1326,2011-11-11,NJD,WSH,h,Martin Brodeur,L,20,17,58:03
1327,2011-11-11,WSH,NJD,@,Tomas Vokoun,W,33,32,59:55
1328,2011-11-23,NJD,CBJ,h,Martin Brodeur,W,36,35,64:56
1329,2011-11-23,CBJ,NJD,@,Curtis Sanford,O,24,23,64:55
1330,2011-11-26,NJD,NYI,h,Martin Brodeur,L,26,23,58:28
1331,2011-11-26,NYI,NJD,@,Al Montoya,W,26,24,60:00
1332,2011-12-08,NJD,OTT,h,Johan Hedberg,W,20,18,44:45
1333,2011-12-08,OTT,NJD,@,Alex Auld,O,31,27,64:39
1334,2011-12-10,NJD,MTL,h,Martin Brodeur,L,24,22,58:38
1335,2011-12-10,MTL,NJD,@,Carey Price,W,29,28,59:48
1336,2011-12-16,NJD,DAL,h,Johan Hedberg,W,36,33,60:00
1337,2011-12-16,DAL,NJD,@,Richard Bachman,L,31,25,60:00
1338,2011-12-20,NJD,NYR,h,Martin Brodeur,L,20,17,57:47
1339,2011-12-20,NYR,NJD,@,Henrik Lundqvist,W,31,30,60:00
1340,2011-12-23,NJD,WSH,h,Martin Brodeur,W,25,22,64:44
1341,2011-12-23,WSH,NJD,@,Michal Neuvirth,O,28,25,64:55
1342,2011-12-28,NJD,BUF,h,Martin Brodeur,W,23,22,60:00
1343,2011-12-28,BUF,NJD,@,Ryan Miller,L,23,20,58:32
1344,2011-12-31,NJD,PIT,h,Martin Brodeur,W,30,29,60:00
1345,2011-12-31,PIT,NJD,@,Marc-Andre Fleury,L,20,18,58:44
1346,2012-01-04,NJD,BOS,h,Martin Brodeur,L,27,21,60:00
1347,2012-01-04,BOS,NJD,@,Tim Thomas,W,31,30,60:00
1348,2012-01-06,NJD,FLA,h,Johan Hedberg,W,24,22,59:44
1349,2012-01-06,FLA,NJD,@,Jacob Markstrom,L,27,24,59:20
1350,2012-01-17,NJD,WPG,h,Martin Brodeur,W,21,20,60:00
1351,2012-01-17,WPG,NJD,@,Ondrej Pavelec,\,5,4,31:14
1352,2012-01-19,NJD,BOS,h,Martin Brodeur,L,24,21,58:51
1353,2012-01-19,BOS,NJD,@,Tim Thomas,W,31,30,60:00
1354,2012-01-21,NJD,PHI,h,Martin Brodeur,L,19,16,59:30
1355,2012-01-21,PHI,NJD,@,Ilya Bryzgalov,W,31,30,59:55
1356,2012-01-24,NJD,BUF,h,Martin Brodeur,O,14,13,64:44
1357,2012-01-24,BUF,NJD,@,Ryan Miller,W,28,27,65:00
1358,2012-01-31,NJD,NYR,h,Martin Brodeur,W,26,23,64:48
1359,2012-01-31,NYR,NJD,@,Martin Biron,O,29,26,65:00
1360,2012-02-02,NJD,MTL,h,Martin Brodeur,W,30,27,60:00
1361,2012-02-02,MTL,NJD,@,Carey Price,L,21,17,58:58
1362,2012-02-05,NJD,PIT,h,Martin Brodeur,W,30,28,60:00
1363,2012-02-05,PIT,NJD,@,Brent Johnson,\,12,11,36:31
1364,2012-02-09,NJD,STL,h,Johan Hedberg,O,26,23,64:58
1365,2012-02-09,STL,NJD,@,Brian Elliott,W,15,15,35:39
1366,2012-02-11,NJD,FLA,h,Martin Brodeur,L,19,17,59:04
1367,2012-02-11,FLA,NJD,@,Scott Clemmensen,W,28,27,59:52
1368,2012-02-17,NJD,ANA,h,Martin Brodeur,W,38,36,65:00
1369,2012-02-17,ANA,NJD,@,Jonas Hiller,O,27,25,65:00
1370,2012-02-24,NJD,VAN,h,Martin Brodeur,L,16,14,58:53
1371,2012-02-24,VAN,NJD,@,Cory Schneider,W,31,30,60:00
1372,2012-02-26,NJD,TBL,h,Martin Brodeur,L,16,12,58:30
1373,2012-02-26,TBL,NJD,@,Mathieu Garon,W,22,19,60:00
1374,2012-03-06,NJD,NYR,h,Martin Brodeur,W,26,25,60:00
1375,2012-03-06,NYR,NJD,@,Henrik Lundqvist,L,28,25,59:32
1376,2012-03-08,NJD,NYI,h,Martin Brodeur,W,30,29,59:49
1377,2012-03-08,NYI,NJD,@,Evgeni Nabokov,L,20,15,60:00
1378,2012-03-11,NJD,PHI,h,Martin Brodeur,W,19,18,60:00
1379,2012-03-11,PHI,NJD,@,Sergei Bobrovsky,L,31,27,60:00
1380,2012-03-15,NJD,COL,h,Martin Brodeur,W,28,28,65:00
1381,2012-03-15,COL,NJD,@,Jean-Sebastien Giguere,O,33,33,65:00
1382,2012-03-17,NJD,PIT,h,Martin Brodeur,L,44,39,60:00
1383,2012-03-17,PIT,NJD,@,Marc-Andre Fleury,W,14,12,60:00
1384,2012-03-23,NJD,TOR,h,Martin Brodeur,O,17,14,65:00
1385,2012-03-23,TOR,NJD,@,James Reimer,W,46,43,65:00
1386,2012-03-27,NJD,CHI,h,Martin Brodeur,W,38,37,65:00
1387,2012-03-27,CHI,NJD,@,Corey Crawford,O,22,21,64:55
1388,2012-03-29,NJD,TBL,h,Martin Brodeur,W,20,16,59:55
1389,2012-03-29,TBL,NJD,@,Dwayne Roloson,L,34,28,46:05
1390,2012-04-03,NJD,NYI,h,Johan Hedberg,W,20,19,60:00
1391,2012-04-03,NYI,NJD,@,Al Montoya,L,19,17,58:45
1392,2012-04-07,NJD,OTT,h,Martin Brodeur,W,33,31,59:55
1393,2012-04-07,OTT,NJD,@,Craig Anderson,L,34,31,59:44
1394,2011-10-08,NYI,FLA,h,Al Montoya,L,29,27,58:13
1395,2011-10-08,FLA,NYI,@,Jose Theodore,W,27,27,59:57
1396,2011-10-10,NYI,MIN,h,Al Montoya,W,21,20,60:00
1397,2011-10-10,MIN,NYI,@,Niklas Backstrom,L,14,12,58:23
1398,2011-10-13,NYI,TBL,h,Al Montoya,W,35,34,60:00
1399,2011-10-13,TBL,NYI,@,Mathieu Garon,\,16,16,33:08
1400,2011-10-15,NYI,NYR,h,Evgeni Nabokov,W,31,29,59:32
1401,2011-10-15,NYR,NYI,@,Henrik Lundqvist,L,33,30,58:59
1402,2011-10-25,NYI,PIT,h,Evgeni Nabokov,L,28,26,58:31
1403,2011-10-25,PIT,NYI,@,Marc-Andre Fleury,W,33,33,60:00
1404,2011-10-29,NYI,SJS,h,Rick DiPietro,O,30,27,61:03
1405,2011-10-29,SJS,NYI,@,Thomas Greiss,W,37,35,61:07
1406,2011-11-03,NYI,WPG,h,Rick DiPietro,L,25,23,58:49
1407,2011-11-03,WPG,NYI,@,Ondrej Pavelec,W,34,34,60:00
1408,2011-11-05,NYI,WSH,h,Rick DiPietro,W,28,25,59:39
1409,2011-11-05,WSH,NYI,@,Tomas Vokoun,L,34,30,59:17
1410,2011-11-15,NYI,NYR,h,Evgeni Nabokov,L,29,26,59:01
1411,2011-11-15,NYR,NYI,@,Henrik Lundqvist,W,33,31,59:48
1412,2011-11-17,NYI,MTL,h,Rick DiPietro,W,27,24,51:43
1413,2011-11-17,MTL,NYI,@,Peter Budaj,L,33,29,59:05
1414,2011-11-19,NYI,BOS,h,Anders Nilsson,\,17,14,39:41
1415,2011-11-19,BOS,NYI,@,Tim Thomas,W,23,23,60:00
1416,2011-11-23,NYI,PHI,h,Rick DiPietro,O,33,29,62:31
1417,2011-11-23,PHI,NYI,@,Sergei Bobrovsky,W,23,23,42:34
1418,2011-11-25,NYI,NJD,h,Al Montoya,L,23,22,58:12
1419,2011-11-25,NJD,NYI,@,Johan Hedberg,W,23,23,59:56
1420,2011-12-06,NYI,TBL,h,Al Montoya,W,24,23,59:58
1421,2011-12-06,TBL,NYI,@,Mathieu Garon,L,34,29,59:50
1422,2011-12-08,NYI,CHI,h,Al Montoya,O,28,25,61:34
1423,2011-12-08,CHI,NYI,@,Ray Emery,W,33,31,61:34
1424,2011-12-10,NYI,PIT,h,Al Montoya,L,31,25,60:00
1425,2011-12-10,PIT,NYI,@,Marc-Andre Fleury,W,27,24,60:00
1426,2011-12-15,NYI,DAL,h,Kevin Poulin,L,29,26,58:41
1427,2011-12-15,DAL,NYI,@,Richard Bachman,W,27,25,59:51
1428,2011-12-23,NYI,TOR,h,Evgeni Nabokov,L,26,22,59:05
1429,2011-12-23,TOR,NYI,@,James Reimer,W,33,30,60:00
1430,2011-12-29,NYI,CGY,h,Evgeni Nabokov,W,30,29,60:00
1431,2011-12-29,CGY,NYI,@,Miikka Kiprusoff,L,33,31,59:26
1432,2011-12-31,NYI,EDM,h,Evgeni Nabokov,W,29,28,60:00
1433,2011-12-31,EDM,NYI,@,Devan Dubnyk,L,29,25,60:00
1434,2012-01-10,NYI,DET,h,Evgeni Nabokov,W,24,23,60:00
1435,2012-01-10,DET,NYI,@,Ty Conklin,L,30,25,60:00
1436,2012-01-12,NYI,PHI,h,Evgeni Nabokov,L,22,19,59:12
1437,2012-01-12,PHI,NYI,@,Sergei Bobrovsky,W,35,33,59:58
1438,2012-01-14,NYI,BUF,h,Evgeni Nabokov,W,25,23,60:00
1439,2012-01-14,BUF,NYI,@,Jhonas Enroth,L,39,36,59:35
1440,2012-01-16,NYI,NSH,h,Kevin Poulin,L,32,29,57:32
1441,2012-01-16,NSH,NYI,@,Pekka Rinne,W,37,36,60:00
1442,2012-01-21,NYI,CAR,h,Evgeni Nabokov,W,33,32,63:58
1443,2012-01-21,CAR,NYI,@,Cam Ward,O,40,38,63:44
1444,2012-01-24,NYI,TOR,h,Al Montoya,O,21,17,60:47
1445,2012-01-24,TOR,NYI,@,Jonas Gustavsson,W,32,29,62:06
1446,2012-02-04,NYI,BUF,h,Al Montoya,O,37,34,65:00
1447,2012-02-04,BUF,NYI,@,Ryan Miller,W,38,35,65:00
1448,2012-02-09,NYI,MTL,h,Evgeni Nabokov,L,31,28,58:52
1449,2012-02-09,MTL,NYI,@,Carey Price,W,33,31,60:00
1450,2012-02-11,NYI,LAK,h,Evgeni Nabokov,W,35,34,61:36
1451,2012-02-11,LAK,NYI,@,Jonathan Quick,O,25,23,61:36
1452,2012-02-12,NYI,FLA,h,Evgeni Nabokov,L,15,11,40:00
1453,2012-02-12,FLA,NYI,@,Jose Theodore,W,27,26,59:51
1454,2012-02-18,NYI,CAR,h,Kevin Poulin,W,36,33,59:52
1455,2012-02-18,CAR,NYI,@,Cam Ward,\,21,18,40:00
1456,2012-02-20,NYI,OTT,h,Al Montoya,\,27,23,58:25
1457,2012-02-20,OTT,NYI,@,Craig Anderson,W,28,28,59:54
1458,2012-02-24,NYI,NYR,h,Evgeni Nabokov,W,36,33,65:00
