,date,team,against,home,goalie,dec,SA,SV,TOI
1107,2015-01-03,NSH,LAK,@,Pekka Rinne,W,30,24,60:18
1108,2015-01-08,LAK,NYR,h,Jonathan Quick,L,26,22,58:35
1109,2015-01-08,NYR,LAK,@,Cam Talbot,W,31,28,59:56
1110,2015-01-10,LAK,WPG,h,Jonathan Quick,O,25,21,65:00
1111,2015-01-10,WPG,LAK,@,Michael Hutchinson,W,29,25,65:00
1112,2015-01-12,LAK,TOR,h,Martin Jones,W,19,19,60:00
1113,2015-01-12,TOR,LAK,@,Jonathan Bernier,L,19,18,58:56
1114,2015-01-14,LAK,NJD,h,Martin Jones,,13,10,48:21
1115,2015-01-14,NJD,LAK,@,Cory Schneider,W,26,23,60:00
1116,2015-01-17,LAK,ANA,h,Jonathan Quick,O,31,29,64:53
1117,2015-01-17,ANA,LAK,@,Frederik Andersen,W,28,26,64:45
1118,2015-01-19,LAK,CGY,h,Jonathan Quick,O,23,21,64:06
1119,2015-01-19,CGY,LAK,@,Joni Ortio,W,34,33,63:50
1120,2015-01-28,LAK,CHI,h,Jonathan Quick,W,29,26,60:00
1121,2015-01-28,CHI,LAK,@,Corey Crawford,L,27,23,58:24
1122,2015-02-12,LAK,CGY,h,Jonathan Quick,W,18,15,60:00
1123,2015-02-12,CGY,LAK,@,Jonas Hiller,L,40,35,48:18
1124,2015-02-14,LAK,WSH,h,Jonathan Quick,W,28,27,60:00
1125,2015-02-14,WSH,LAK,@,Braden Holtby,L,30,27,57:27
1126,2015-02-16,LAK,TBL,h,Jonathan Quick,W,23,21,59:50
1127,2015-02-16,TBL,LAK,@,Andrei Vasilevskiy,L,28,25,58:03
1128,2015-02-24,LAK,DET,h,Jonathan Quick,W,20,20,60:00
1129,2015-02-24,DET,LAK,@,Jonas Gustavsson,L,27,26,58:46
1130,2015-02-26,LAK,OTT,h,Jonathan Quick,L,28,27,58:36
1131,2015-02-26,OTT,LAK,@,Andrew Hammond,W,35,35,60:00
1132,2015-03-05,LAK,MTL,h,Jonathan Quick,W,18,15,64:23
1133,2015-03-05,MTL,LAK,@,Dustin Tokarski,O,29,26,64:41
1134,2015-03-07,LAK,PIT,h,Jonathan Quick,O,18,17,61:44
1135,2015-03-07,PIT,LAK,@,Marc-Andre Fleury,W,31,31,61:44
1136,2015-03-14,LAK,NSH,h,Jonathan Quick,L,23,21,58:51
1137,2015-03-14,NSH,LAK,@,Pekka Rinne,W,24,23,60:00
1138,2015-03-16,LAK,ARI,h,Jonathan Quick,W,25,25,59:54
1139,2015-03-16,ARI,LAK,@,Mike Smith,L,35,34,58:39
1140,2015-03-21,LAK,VAN,h,Jonathan Quick,L,40,38,58:48
1141,2015-03-21,VAN,LAK,@,Eddie Lack,W,26,25,60:00
1142,2015-04-02,LAK,EDM,h,Jonathan Quick,W,30,28,59:55
1143,2015-04-02,EDM,LAK,@,Ben Scrivens,L,21,16,40:00
1144,2015-04-04,LAK,COL,h,Jonathan Quick,W,10,9,60:00
1145,2015-04-04,COL,LAK,@,Semyon Varlamov,L,26,23,57:57
1146,2015-04-11,LAK,SJS,h,Jonathan Quick,W,21,20,60:00
1147,2015-04-11,SJS,LAK,@,Alex Stalock,L,35,32,59:48
1148,2014-10-09,MIN,COL,h,Darcy Kuemper,W,16,16,59:52
1149,2014-10-09,COL,MIN,@,Semyon Varlamov,L,38,33,40:00
1150,2014-10-23,MIN,ARI,h,Darcy Kuemper,W,26,26,60:00
1151,2014-10-23,ARI,MIN,@,Mike Smith,L,29,27,58:12
1152,2014-10-25,MIN,TBL,h,Darcy Kuemper,W,19,17,60:00
1153,2014-10-25,TBL,MIN,@,Ben Bishop,,14,11,42:45
1154,2014-10-30,MIN,SJS,h,Darcy Kuemper,W,28,25,65:00
1155,2014-10-30,SJS,MIN,@,Antti Niemi,O,46,43,65:00
1156,2014-11-01,MIN,DAL,h,Darcy Kuemper,W,20,19,60:00
1157,2014-11-01,DAL,MIN,@,Kari Lehtonen,L,30,26,59:34
1158,2014-11-04,MIN,PIT,h,Darcy Kuemper,L,21,18,59:10
1159,2014-11-04,PIT,MIN,@,Thomas Greiss,W,34,33,60:00
1160,2014-11-13,MIN,BUF,h,Niklas Backstrom,W,26,25,53:16
1161,2014-11-13,BUF,MIN,@,Jhonas Enroth,L,38,33,59:39
1162,2014-11-16,MIN,WPG,h,Niklas Backstrom,,22,19,50:34
1163,2014-11-16,WPG,MIN,@,Michael Hutchinson,O,16,15,40:59
1164,2014-11-26,MIN,LAK,h,Niklas Backstrom,,12,12,39:57
1165,2014-11-26,LAK,MIN,@,Martin Jones,W,28,28,60:00
1166,2014-11-29,MIN,STL,h,Niklas Backstrom,O,26,24,64:55
1167,2014-11-29,STL,MIN,@,Jake Allen,W,38,36,65:00
1168,2014-12-03,MIN,MTL,h,Darcy Kuemper,W,19,18,60:00
1169,2014-12-03,MTL,MIN,@,Carey Price,L,35,33,58:05
1170,2014-12-05,MIN,ANA,h,Darcy Kuemper,L,18,13,48:28
1171,2014-12-05,ANA,MIN,@,Frederik Andersen,W,25,21,60:00
1172,2014-12-09,MIN,NYI,h,Niklas Backstrom,W,19,15,60:00
1173,2014-12-09,NYI,MIN,@,Chad Johnson,L,30,25,58:59
1174,2014-12-17,MIN,BOS,h,Niklas Backstrom,O,25,22,61:30
1175,2014-12-17,BOS,MIN,@,Niklas Svedberg,W,37,35,61:30
1176,2014-12-20,MIN,NSH,h,Niklas Backstrom,O,30,27,41:02
1177,2014-12-20,NSH,MIN,@,Pekka Rinne,W,27,22,61:39
1178,2014-12-23,MIN,PHI,h,Darcy Kuemper,L,29,25,57:50
1179,2014-12-23,PHI,MIN,@,Ray Emery,W,24,22,59:43
1180,2014-12-27,MIN,WPG,h,John Curry,O,23,19,62:47
1181,2014-12-27,WPG,MIN,@,Michael Hutchinson,W,25,22,62:47
1182,2015-01-02,MIN,TOR,h,Darcy Kuemper,W,35,34,59:59
1183,2015-01-02,TOR,MIN,@,Jonathan Bernier,L,29,26,58:45
1184,2015-01-06,MIN,SJS,h,Darcy Kuemper,O,26,22,63:09
1185,2015-01-06,SJS,MIN,@,Alex Stalock,W,31,28,62:29
1186,2015-01-08,MIN,CHI,h,Niklas Backstrom,L,19,16,59:29
1187,2015-01-08,CHI,MIN,@,Corey Crawford,W,44,42,59:53
1188,2015-01-10,MIN,NSH,h,Niklas Backstrom,L,27,24,59:55
1189,2015-01-10,NSH,MIN,@,Pekka Rinne,W,37,36,60:00
1190,2015-01-17,MIN,ARI,h,Devan Dubnyk,W,26,25,59:39
1191,2015-01-17,ARI,MIN,@,Mike Smith,L,32,30,59:39
1192,2015-01-19,MIN,CBJ,h,Devan Dubnyk,L,23,20,58:09
1193,2015-01-19,CBJ,MIN,@,Sergei Bobrovsky,W,26,25,60:00
1194,2015-02-03,MIN,CHI,h,Devan Dubnyk,W,24,24,59:52
1195,2015-02-03,CHI,MIN,@,Corey Crawford,L,43,40,60:00
1196,2015-02-07,MIN,COL,h,Devan Dubnyk,W,18,18,60:00
1197,2015-02-07,COL,MIN,@,Semyon Varlamov,L,29,28,58:00
1198,2015-02-09,MIN,VAN,h,Devan Dubnyk,W,25,22,60:00
1199,2015-02-09,VAN,MIN,@,Eddie Lack,,14,14,31:10
1200,2015-02-12,MIN,FLA,h,Devan Dubnyk,W,27,26,60:00
1201,2015-02-12,FLA,MIN,@,Roberto Luongo,L,23,21,58:21
1202,2015-02-14,MIN,CAR,h,Devan Dubnyk,W,27,24,59:53
1203,2015-02-14,CAR,MIN,@,Anton Khudobin,L,23,18,58:44
1204,2015-02-22,MIN,DAL,h,Devan Dubnyk,W,20,18,60:00
1205,2015-02-22,DAL,MIN,@,Jhonas Enroth,L,35,29,59:58
1206,2015-02-24,MIN,EDM,h,Devan Dubnyk,L,19,17,58:41
1207,2015-02-24,EDM,MIN,@,Ben Scrivens,W,34,33,60:00
1208,2015-03-03,MIN,OTT,h,Devan Dubnyk,W,33,31,65:00
1209,2015-03-03,OTT,MIN,@,Andrew Hammond,O,38,36,64:56
1210,2015-03-08,MIN,COL,h,Devan Dubnyk,L,21,18,57:08
1211,2015-03-08,COL,MIN,@,Semyon Varlamov,W,30,29,54:16
1212,2015-03-10,MIN,NJD,h,Devan Dubnyk,W,32,30,59:52
1213,2015-03-10,NJD,MIN,@,Cory Schneider,L,30,25,41:30
1214,2015-03-13,MIN,ANA,h,Devan Dubnyk,L,24,22,58:25
1215,2015-03-13,ANA,MIN,@,John Gibson,W,33,32,60:00
1216,2015-03-19,MIN,WSH,h,Devan Dubnyk,L,27,24,58:39
1217,2015-03-19,WSH,MIN,@,Braden Holtby,W,30,28,59:59
1218,2015-03-21,MIN,STL,h,Devan Dubnyk,W,29,26,60:00
1219,2015-03-21,STL,MIN,@,Jake Allen,,12,10,35:55
1220,2015-03-27,MIN,CGY,h,Devan Dubnyk,W,25,23,60:00
1221,2015-03-27,CGY,MIN,@,Karri Ramo,L,35,31,51:46
1222,2015-03-28,MIN,LAK,h,Devan Dubnyk,W,32,31,60:00
1223,2015-03-28,LAK,MIN,@,Martin Jones,,10,9,39:27
1224,2015-04-02,MIN,NYR,h,Devan Dubnyk,L,26,23,58:06
1225,2015-04-02,NYR,MIN,@,Henrik Lundqvist,W,28,26,60:00
1226,2015-04-04,MIN,DET,h,Devan Dubnyk,O,22,20,64:57
1227,2015-04-04,DET,MIN,@,Jimmy Howard,W,24,22,64:09
1228,2015-04-06,MIN,WPG,h,Devan Dubnyk,L,34,32,57:49
1229,2015-04-06,WPG,MIN,@,Ondrej Pavelec,W,32,32,60:00
1230,2014-10-16,MTL,BOS,h,Carey Price,W,29,25,60:00
1231,2014-10-16,BOS,MTL,@,Tuukka Rask,L,23,18,47:15
1232,2014-10-18,MTL,COL,h,Carey Price,W,34,32,59:55
1233,2014-10-18,COL,MTL,@,Calvin Pickard,L,36,33,58:00
1234,2014-10-21,MTL,DET,h,Carey Price,W,28,27,60:56
1235,2014-10-21,DET,MTL,@,Jimmy Howard,O,36,34,60:25
1236,2014-10-25,MTL,NYR,h,Carey Price,W,35,34,60:00
1237,2014-10-25,NYR,MTL,@,Henrik Lundqvist,L,30,27,58:04
1238,2014-11-02,MTL,CGY,h,Carey Price,L,35,30,59:57
1239,2014-11-02,CGY,MTL,@,Jonas Hiller,W,20,18,60:00
1240,2014-11-04,MTL,CHI,h,Carey Price,L,32,27,59:49
1241,2014-11-04,CHI,MTL,@,Corey Crawford,W,28,28,60:00
1242,2014-11-08,MTL,MIN,h,Carey Price,W,31,30,59:53
1243,2014-11-08,MIN,MTL,@,Darcy Kuemper,L,31,27,60:00
1244,2014-11-11,MTL,WPG,h,Carey Price,W,29,29,60:00
1245,2014-11-11,WPG,MTL,@,Ondrej Pavelec,L,26,24,57:09
1246,2014-11-13,MTL,BOS,h,Carey Price,W,22,21,60:00
1247,2014-11-13,BOS,MTL,@,Niklas Svedberg,L,34,29,60:00
1248,2014-11-15,MTL,PHI,h,Carey Price,W,29,26,59:40
1249,2014-11-15,PHI,MTL,@,Ray Emery,L,28,22,59:52
1250,2014-11-18,MTL,PIT,h,Carey Price,L,22,18,59:58
1251,2014-11-18,PIT,MTL,@,Marc-Andre Fleury,W,27,27,60:00
1252,2014-11-20,MTL,STL,h,Carey Price,W,32,31,60:00
1253,2014-11-20,STL,MTL,@,Jake Allen,L,30,26,60:00
1254,2014-11-29,MTL,BUF,h,Dustin Tokarski,O,26,23,64:37
1255,2014-11-29,BUF,MTL,@,Jhonas Enroth,W,44,41,65:00
1256,2014-12-09,MTL,VAN,h,Carey Price,W,16,15,59:58
1257,2014-12-09,VAN,MTL,@,Ryan Miller,L,24,22,59:11
1258,2014-12-12,MTL,LAK,h,Carey Price,W,46,44,60:00
1259,2014-12-12,LAK,MTL,@,Martin Jones,L,20,14,60:00
1260,2014-12-16,MTL,CAR,h,Carey Price,W,26,25,60:00
1261,2014-12-16,CAR,MTL,@,Cam Ward,L,29,25,60:00
1262,2014-12-18,MTL,ANA,h,Carey Price,L,23,21,58:24
1263,2014-12-18,ANA,MTL,@,Frederik Andersen,W,24,23,60:00
1264,2014-12-20,MTL,OTT,h,Carey Price,W,25,24,59:24
1265,2014-12-20,OTT,MTL,@,Robin Lehner,L,29,25,59:57
1266,2015-01-06,MTL,TBL,h,Carey Price,L,36,32,57:41
1267,2015-01-06,TBL,MTL,@,Ben Bishop,W,22,20,59:58
1268,2015-01-10,MTL,PIT,h,Carey Price,O,37,35,63:28
1269,2015-01-10,PIT,MTL,@,Marc-Andre Fleury,W,28,27,63:39
1270,2015-01-17,MTL,NYI,h,Dustin Tokarski,W,31,27,60:00
1271,2015-01-17,NYI,MTL,@,Jaroslav Halak,L,33,27,53:43
1272,2015-01-20,MTL,NSH,h,Carey Price,W,37,36,64:06
1273,2015-01-20,NSH,MTL,@,Carter Hutton,O,27,25,64:06
1274,2015-01-27,MTL,DAL,h,Carey Price,W,42,40,59:47
1275,2015-01-27,DAL,MTL,@,Kari Lehtonen,L,26,23,58:24
1276,2015-01-31,MTL,WSH,h,Carey Price,W,36,36,62:59
1277,2015-01-31,WSH,MTL,@,Braden Holtby,O,30,29,63:08
1278,2015-02-01,MTL,ARI,h,Dustin Tokarski,L,32,29,58:34
1279,2015-02-01,ARI,MTL,@,Louis Domingue,W,20,18,59:47
1280,2015-02-03,MTL,BUF,h,Carey Price,L,18,15,58:58
1281,2015-02-03,BUF,MTL,@,Jhonas Enroth,W,34,32,60:00
1282,2015-02-07,MTL,NJD,h,Carey Price,W,23,21,59:58
1283,2015-02-07,NJD,MTL,@,Keith Kinkaid,L,44,38,59:59
1284,2015-02-10,MTL,PHI,h,Carey Price,W,24,23,62:45
1285,2015-02-10,PHI,MTL,@,Ray Emery,O,41,39,63:19
1286,2015-02-12,MTL,EDM,h,Dustin Tokarski,O,38,34,61:47
1287,2015-02-12,EDM,MTL,@,Viktor Fasth,W,26,23,60:44
1288,2015-02-14,MTL,TOR,h,Carey Price,W,29,28,65:00
1289,2015-02-14,TOR,MTL,@,Jonathan Bernier,O,32,31,65:00
1290,2015-02-19,MTL,FLA,h,Carey Price,O,21,19,65:00
1291,2015-02-19,FLA,MTL,@,Roberto Luongo,W,39,37,65:00
1292,2015-02-21,MTL,CBJ,h,Carey Price,W,32,31,59:58
1293,2015-02-21,CBJ,MTL,@,Curtis McElhinney,L,23,21,58:58
1294,2015-02-28,MTL,TOR,h,Carey Price,W,30,30,59:47
1295,2015-02-28,TOR,MTL,@,Jonathan Bernier,L,22,19,57:54
1296,2015-03-10,MTL,TBL,h,Carey Price,O,36,35,61:03
1297,2015-03-10,TBL,MTL,@,Ben Bishop,W,19,19,61:03
1298,2015-03-12,MTL,OTT,h,Carey Price,L,28,23,60:00
1299,2015-03-12,OTT,MTL,@,Andrew Hammond,W,29,27,60:00
1300,2015-03-19,MTL,CAR,h,Carey Price,W,31,31,59:57
1301,2015-03-19,CAR,MTL,@,Anton Khudobin,L,22,18,60:00
1302,2015-03-21,MTL,SJS,h,Carey Price,W,29,29,60:00
1303,2015-03-21,SJS,MTL,@,Antti Niemi,L,28,27,57:58
1304,2015-03-28,MTL,FLA,h,Carey Price,W,23,21,62:23
1305,2015-03-28,FLA,MTL,@,Roberto Luongo,O,25,22,62:59
1306,2015-03-30,MTL,TBL,h,Carey Price,L,43,39,58:28
1307,2015-03-30,TBL,MTL,@,Ben Bishop,W,28,25,59:58
1308,2015-04-02,MTL,WSH,h,Carey Price,O,19,15,64:50
1309,2015-04-02,WSH,MTL,@,Braden Holtby,W,27,23,65:00
1310,2015-04-09,MTL,DET,h,Carey Price,W,27,24,61:21
1311,2015-04-09,DET,MTL,@,Jimmy Howard,O,26,22,61:19
1312,2014-10-09,NSH,OTT,h,Pekka Rinne,W,20,18,60:00
1313,2014-10-09,OTT,NSH,@,Craig Anderson,L,37,34,59:19
1314,2014-10-11,NSH,DAL,h,Pekka Rinne,W,18,17,60:00
1315,2014-10-11,DAL,NSH,@,Anders Lindback,L,32,29,59:22
1316,2014-10-14,NSH,CGY,h,Pekka Rinne,O,28,26,65:00
1317,2014-10-14,CGY,NSH,@,Karri Ramo,W,21,19,65:00
1318,2014-10-21,NSH,ARI,h,Pekka Rinne,W,36,33,65:00
1319,2014-10-21,ARI,NSH,@,Devan Dubnyk,O,26,23,65:00
1320,2014-10-23,NSH,CHI,h,Pekka Rinne,W,32,30,60:00
1321,2014-10-23,CHI,NSH,@,Antti Raanta,L,27,24,58:35
1322,2014-10-25,NSH,PIT,h,Pekka Rinne,L,26,23,60:00
1323,2014-10-25,PIT,NSH,@,Marc-Andre Fleury,W,25,25,60:00
1324,2014-11-11,NSH,EDM,h,Pekka Rinne,W,23,21,60:00
1325,2014-11-11,EDM,NSH,@,Ben Scrivens,,18,18,38:39
1326,2014-11-15,NSH,WPG,h,Pekka Rinne,W,22,21,60:00
1327,2014-11-15,WPG,NSH,@,Ondrej Pavelec,L,29,27,58:16
1328,2014-11-22,NSH,FLA,h,Pekka Rinne,W,30,28,64:50
1329,2014-11-22,FLA,NSH,@,Roberto Luongo,O,50,48,63:40
1330,2014-11-25,NSH,LAK,h,Pekka Rinne,W,21,18,65:00
1331,2014-11-25,LAK,NSH,@,Martin Jones,O,33,30,65:00
1332,2014-11-27,NSH,EDM,h,Pekka Rinne,W,37,37,63:49
1333,2014-11-27,EDM,NSH,@,Viktor Fasth,O,25,24,63:52
1334,2014-11-29,NSH,CBJ,h,Pekka Rinne,W,22,21,59:14
1335,2014-11-29,CBJ,NSH,@,Curtis McElhinney,L,42,40,58:42
1336,2014-12-04,NSH,STL,h,Pekka Rinne,W,32,29,60:00
1337,2014-12-04,STL,NSH,@,Martin Brodeur,L,24,20,59:14
1338,2014-12-06,NSH,CHI,h,Pekka Rinne,L,30,28,58:34
1339,2014-12-06,CHI,NSH,@,Scott Darling,W,33,32,59:57
1340,2014-12-16,NSH,BOS,h,Pekka Rinne,W,35,33,64:44
1341,2014-12-16,BOS,NSH,@,Tuukka Rask,O,40,38,64:45
1342,2014-12-27,NSH,PHI,h,Pekka Rinne,W,27,26,59:55
1343,2014-12-27,PHI,NSH,@,Ray Emery,L,37,34,59:20
1344,2014-12-30,NSH,STL,h,Pekka Rinne,W,28,26,60:00
1345,2014-12-30,STL,NSH,@,Brian Elliott,L,47,44,58:20
1346,2015-01-06,NSH,CAR,h,Pekka Rinne,W,25,23,59:55
1347,2015-01-06,CAR,NSH,@,Cam Ward,L,26,23,58:24
1348,2015-01-08,NSH,DAL,h,Pekka Rinne,W,20,18,60:15
1349,2015-01-08,DAL,NSH,@,Kari Lehtonen,O,24,21,60:17
1350,2015-01-13,NSH,VAN,h,Pekka Rinne,W,21,20,42:53
1351,2015-01-13,VAN,NSH,@,Eddie Lack,L,30,25,59:58
1352,2015-01-16,NSH,WSH,h,Carter Hutton,W,34,31,60:00
1353,2015-01-16,WSH,NSH,@,Braden Holtby,L,30,26,58:28
1354,2015-01-27,NSH,COL,h,Carter Hutton,W,24,21,62:46
1355,2015-01-27,COL,NSH,@,Semyon Varlamov,O,39,35,61:14
1356,2015-02-03,NSH,TOR,h,Carter Hutton,W,28,25,59:38
1357,2015-02-03,TOR,NSH,@,Jonathan Bernier,L,28,24,53:29
1358,2015-02-05,NSH,ANA,h,Pekka Rinne,L,25,21,58:00
1359,2015-02-05,ANA,NSH,@,Frederik Andersen,W,46,44,60:00
1360,2015-02-07,NSH,NYR,h,Pekka Rinne,W,32,30,60:00
1361,2015-02-07,NYR,NSH,@,Cam Talbot,L,23,20,57:53
1362,2015-02-10,NSH,TBL,h,Pekka Rinne,W,32,30,64:22
1363,2015-02-10,TBL,NSH,@,Andrei Vasilevskiy,O,29,26,64:27
1364,2015-02-12,NSH,WPG,h,Pekka Rinne,W,33,32,59:35
1365,2015-02-12,WPG,NSH,@,Ondrej Pavelec,L,26,23,57:56
1366,2015-02-14,NSH,NJD,h,Pekka Rinne,W,22,21,59:55
1367,2015-02-14,NJD,NSH,@,Cory Schneider,L,38,35,58:39
1368,2015-02-17,NSH,SJS,h,Pekka Rinne,W,43,42,60:00
1369,2015-02-17,SJS,NSH,@,Alex Stalock,L,37,32,59:42
1370,2015-02-24,NSH,COL,h,Pekka Rinne,W,20,18,60:00
1371,2015-02-24,COL,NSH,@,Semyon Varlamov,L,29,25,42:11
1372,2015-02-26,NSH,MIN,h,Pekka Rinne,L,29,26,57:12
1373,2015-02-26,MIN,NSH,@,Devan Dubnyk,W,29,27,60:00
1374,2015-02-28,NSH,DET,h,Pekka Rinne,L,25,21,57:39
1375,2015-02-28,DET,NSH,@,Jonas Gustavsson,W,40,37,60:00
1376,2015-03-05,NSH,NYI,h,Pekka Rinne,L,26,22,57:25
1377,2015-03-05,NYI,NSH,@,Jaroslav Halak,W,31,28,60:00
1378,2015-03-07,NSH,WPG,h,Pekka Rinne,L,25,23,58:17
1379,2015-03-07,WPG,NSH,@,Michael Hutchinson,W,21,20,60:00
1380,2015-03-17,NSH,MIN,h,Pekka Rinne,O,21,18,60:22
1381,2015-03-17,MIN,NSH,@,Devan Dubnyk,W,27,25,60:22
1382,2015-03-21,NSH,BUF,h,Pekka Rinne,W,24,24,60:00
1383,2015-03-21,BUF,NSH,@,Matt Hackett,L,43,40,59:53
1384,2015-03-24,NSH,MTL,h,Pekka Rinne,W,29,27,61:54
1385,2015-03-24,MTL,NSH,@,Carey Price,O,31,28,61:54
1386,2015-03-29,NSH,CGY,h,Carter Hutton,L,29,25,57:07
1387,2015-03-29,CGY,NSH,@,Jonas Hiller,W,29,27,60:00
1388,2015-03-31,NSH,VAN,h,Pekka Rinne,O,25,21,64:51
1389,2015-03-31,VAN,NSH,@,Eddie Lack,W,38,34,65:00
1390,2015-04-04,NSH,DAL,h,Pekka Rinne,O,24,20,63:43
1391,2015-04-04,DAL,NSH,@,Jhonas Enroth,W,36,33,64:04
1392,2015-04-09,NSH,MIN,h,Pekka Rinne,L,26,23,58:30
1393,2015-04-09,MIN,NSH,@,Darcy Kuemper,W,34,32,60:00
1394,2014-10-18,NJD,SJS,h,Cory Schneider,L,31,28,59:33
1395,2014-10-18,SJS,NJD,@,Antti Niemi,W,37,35,60:00
1396,2014-10-21,NJD,NYR,h,Cory Schneider,O,25,21,62:41
1397,2014-10-21,NYR,NJD,@,Henrik Lundqvist,W,31,28,62:42
1398,2014-10-24,NJD,DAL,h,Cory Schneider,O,37,35,65:00
1399,2014-10-24,DAL,NJD,@,Kari Lehtonen,W,27,25,64:58
1400,2014-10-30,NJD,WPG,h,Cory Schneider,W,25,24,64:58
1401,2014-10-30,WPG,NJD,@,Ondrej Pavelec,O,28,27,64:42
1402,2014-11-01,NJD,CBJ,h,Cory Schneider,W,34,32,59:46
1403,2014-11-01,CBJ,NJD,@,Anton Forsberg,L,29,26,59:13
1404,2014-11-04,NJD,STL,h,Cory Schneider,L,23,22,58:26
1405,2014-11-04,STL,NJD,@,Jake Allen,W,26,26,59:54
1406,2014-11-11,NJD,MIN,h,Cory Schneider,W,24,23,60:00
1407,2014-11-11,MIN,NJD,@,Darcy Kuemper,L,22,20,59:54
1408,2014-11-15,NJD,COL,h,Cory Schneider,L,29,26,58:24
1409,2014-11-15,COL,NJD,@,Semyon Varlamov,W,25,23,59:56
1410,2014-11-28,NJD,DET,h,Cory Schneider,O,32,28,64:47
1411,2014-11-28,DET,NJD,@,Petr Mrazek,W,25,21,65:00
1412,2014-12-06,NJD,WSH,h,Cory Schneider,L,28,25,58:38
1413,2014-12-06,WSH,NJD,@,Braden Holtby,W,34,33,60:00
1414,2014-12-09,NJD,CHI,h,Keith Kinkaid,O,39,37,65:00
1415,2014-12-09,CHI,NJD,@,Scott Darling,W,24,22,65:00
1416,2014-12-17,NJD,OTT,h,Cory Schneider,L,15,14,58:40
1417,2014-12-17,OTT,NJD,@,Craig Anderson,W,34,34,60:00
1418,2014-12-19,NJD,TBL,h,Keith Kinkaid,W,28,26,64:59
1419,2014-12-19,TBL,NJD,@,Evgeni Nabokov,O,18,16,64:10
1420,2014-12-20,NJD,WSH,h,Cory Schneider,L,20,17,59:00
1421,2014-12-20,WSH,NJD,@,Braden Holtby,W,21,21,60:00
1422,2014-12-23,NJD,CAR,h,Cory Schneider,O,33,32,64:57
1423,2014-12-23,CAR,NJD,@,Anton Khudobin,W,19,18,64:58
1424,2014-12-29,NJD,PIT,h,Cory Schneider,W,28,27,59:58
1425,2014-12-29,PIT,NJD,@,Marc-Andre Fleury,L,27,24,59:00
1426,2015-01-02,NJD,MTL,h,Keith Kinkaid,L,25,22,58:17
1427,2015-01-02,MTL,NJD,@,Carey Price,W,24,22,60:00
1428,2015-01-03,NJD,PHI,h,Cory Schneider,W,20,18,60:00
1429,2015-01-03,PHI,NJD,@,Steve Mason,,8,6,39:53
1430,2015-01-06,NJD,BUF,h,Cory Schneider,W,21,20,60:00
1431,2015-01-06,BUF,NJD,@,Jhonas Enroth,L,27,24,59:53
1432,2015-01-09,NJD,NYI,h,Keith Kinkaid,O,31,28,63:05
1433,2015-01-09,NYI,NJD,@,Jaroslav Halak,W,23,21,63:05
1434,2015-01-28,NJD,TOR,h,Cory Schneider,W,30,29,64:52
1435,2015-01-28,TOR,NJD,@,Jonathan Bernier,O,23,22,64:43
1436,2015-01-30,NJD,PIT,h,Cory Schneider,O,43,41,62:21
1437,2015-01-30,PIT,NJD,@,Marc-Andre Fleury,W,14,13,61:57
1438,2015-01-31,NJD,FLA,h,Keith Kinkaid,W,27,26,60:00
1439,2015-01-31,FLA,NJD,@,Roberto Luongo,L,13,11,58:29
1440,2015-02-03,NJD,OTT,h,Cory Schneider,W,20,19,60:00
1441,2015-02-03,OTT,NJD,@,Robin Lehner,L,19,17,58:56
1442,2015-02-06,NJD,TOR,h,Cory Schneider,W,34,33,59:55
1443,2015-02-06,TOR,NJD,@,James Reimer,L,17,13,60:00
1444,2015-02-09,NJD,EDM,h,Cory Schneider,L,24,22,58:18
1445,2015-02-09,EDM,NJD,@,Ben Scrivens,W,14,13,60:00
1446,2015-02-17,NJD,BUF,h,Cory Schneider,W,25,24,64:51
1447,2015-02-17,BUF,NJD,@,Michal Neuvirth,O,35,34,65:00
1448,2015-02-20,NJD,VAN,h,Cory Schneider,W,23,21,60:00
1449,2015-02-20,VAN,NJD,@,Eddie Lack,L,26,23,57:41
1450,2015-02-21,NJD,CAR,h,Keith Kinkaid,W,17,17,33:59
1451,2015-02-21,CAR,NJD,@,Anton Khudobin,L,19,16,55:05
1452,2015-02-23,NJD,ARI,h,Cory Schneider,W,38,38,60:00
1453,2015-02-23,ARI,NJD,@,Mike Smith,L,27,25,59:39
1454,2015-02-25,NJD,CGY,h,Cory Schneider,L,25,23,58:16
1455,2015-02-25,CGY,NJD,@,Karri Ramo,W,27,26,60:00
1456,2015-02-27,NJD,BOS,h,Cory Schneider,O,34,31,62:35
1457,2015-02-27,BOS,NJD,@,Niklas Svedberg,W,31,29,62:46
1458,2015-03-03,NJD,NSH,h,Cory Schneider,W,34,33,59:40
1459,2015-03-03,NSH,NJD,@,Carter Hutton,L,23,21,57:31
1460,2015-03-06,NJD,CBJ,h,Cory Schneider,L,24,21,59:08
1461,2015-03-06,CBJ,NJD,@,Sergei Bobrovsky,W,23,21,59:21
1462,2015-03-08,NJD,PHI,h,Keith Kinkaid,W,27,25,60:00
1463,2015-03-08,PHI,NJD,@,Steve Mason,L,21,16,59:58
1464,2015-03-17,NJD,PIT,h,Cory Schneider,W,35,35,60:00
1465,2015-03-17,PIT,NJD,@,Thomas Greiss,L,18,17,59:05
1466,2015-03-21,NJD,NYI,h,Cory Schneider,L,29,27,57:46
1467,2015-03-21,NYI,NJD,@,Jaroslav Halak,W,26,26,60:00
1468,2015-03-23,NJD,LAK,h,Cory Schneider,L,33,30,57:57
